RAC1P,SEX,REGION,ST,CIT,NATIVITY,DIS,DIVISION,RAC2P,POBP,WAOB,ID
1,1,1,6,1,1,1,4,1,35,1,222316
9,1,2,4,1,1,2,3,68,4,1,6944
9,2,2,6,1,1,1,9,68,6,1,54516
9,1,2,56,1,1,1,8,68,31,1,324137
1,1,2,4,1,1,1,8,1,17,1,10949
1,1,1,15,1,1,2,9,1,53,1,95832
1,2,2,4,1,1,2,8,1,4,1,9436
8,1,2,6,4,2,2,9,67,303,3,22302
1,2,2,8,1,1,2,8,1,25,1,57601
1,1,1,20,1,1,2,4,1,29,1,122376
8,1,1,53,1,1,2,9,67,17,1,314118
1,1,2,2,1,1,2,7,1,26,1,148438
1,1,2,26,1,1,1,3,1,4,1,149605
1,2,2,15,1,1,2,4,1,26,1,153397
1,2,1,6,1,1,2,9,1,6,1,22673
9,2,1,33,2,1,2,0,68,72,2,325168
1,2,2,32,1,1,2,8,1,37,1,178028
1,1,2,6,1,1,2,9,1,6,1,47250
8,1,1,6,1,1,2,9,67,6,1,38526
1,2,2,39,1,1,2,3,1,39,1,230383
1,2,2,34,1,1,2,3,1,55,1,318493
1,2,1,30,1,1,2,8,1,30,1,173186
1,2,2,27,1,1,2,9,1,9,1,34158
8,1,1,27,1,1,2,0,67,6,1,28463
1,2,1,33,1,1,2,8,1,53,1,297690
9,2,2,53,1,1,2,9,68,25,1,310382
8,2,2,17,5,2,1,3,67,303,3,107042
1,2,2,29,1,1,2,4,1,20,1,168786
1,1,2,2,1,1,2,1,1,39,1,231156
1,1,2,32,1,1,2,7,1,37,1,177280
9,1,2,6,1,1,2,1,68,6,1,49073
8,1,2,6,1,1,2,9,67,6,1,54075
1,2,1,39,1,1,2,3,1,39,1,223452
8,2,1,41,1,1,2,8,67,29,1,239019
1,2,1,29,1,1,2,4,1,29,1,169637
1,1,1,27,1,1,2,7,1,27,1,163442
1,2,1,20,1,1,2,4,1,20,1,123713
8,1,1,33,1,1,2,4,67,27,1,160467
6,2,2,6,4,2,1,9,47,233,4,16326
1,2,2,23,1,1,2,9,1,19,1,19000
1,1,1,53,1,1,1,9,1,53,1,312343
1,2,2,39,1,1,2,3,1,39,1,231654
6,2,2,6,4,2,2,0,43,207,4,38886
9,1,1,6,1,1,1,9,68,6,1,39726
9,1,1,72,2,1,2,0,68,72,2,324862
9,1,2,6,1,1,2,9,68,6,1,24719
1,2,2,41,1,1,2,9,1,41,1,241807
1,1,2,18,1,1,2,3,1,18,1,115565
1,2,2,4,1,1,2,8,1,55,1,6464
1,1,1,5,1,1,2,3,1,55,1,319300
9,2,2,42,1,1,2,8,68,49,1,297174
8,1,2,6,5,2,2,8,67,303,3,42186
1,2,2,27,1,1,2,3,1,39,1,227363
1,2,1,39,1,1,2,3,1,39,1,233070
8,1,1,4,1,1,2,8,67,4,1,12183
1,2,2,31,1,1,2,4,1,31,1,174477
9,1,1,15,1,1,2,9,68,15,1,95907
9,1,2,6,5,2,1,9,68,303,3,36505
1,2,2,35,1,1,2,8,1,6,1,97967
9,2,2,72,2,1,2,2,68,72,2,325263
1,1,2,27,1,1,2,9,1,6,1,18488
1,1,2,29,1,1,2,0,1,29,1,167331
1,1,2,55,1,1,2,3,1,26,1,323297
1,1,1,21,1,1,2,3,1,17,1,102969
1,1,2,26,1,1,2,8,1,26,1,152598
1,1,2,39,1,1,2,3,1,39,1,226041
1,1,2,8,1,1,2,1,1,12,1,55206
1,1,2,28,1,1,2,3,1,26,1,153579
1,1,2,55,1,1,2,3,1,55,1,321162
1,1,2,22,1,1,2,9,1,6,1,242043
1,2,2,26,1,1,2,3,1,26,1,149505
6,1,1,54,1,1,2,8,45,15,1,95373
1,1,2,39,1,1,1,3,1,25,1,226987
9,1,2,20,2,1,1,0,68,72,2,326032
6,2,1,53,4,2,2,9,43,247,4,315209
1,2,2,6,1,1,2,9,1,6,1,33291
8,1,2,17,5,2,2,9,67,303,3,32409
1,2,1,6,1,1,2,9,1,48,1,35730
1,2,2,17,1,1,2,3,1,17,1,103987
8,2,2,6,4,2,2,9,67,303,3,39801
9,1,2,6,1,1,2,9,68,6,1,40970
8,2,2,6,1,1,2,9,67,6,1,22599
9,1,1,72,1,1,2,2,68,6,1,41426
1,2,2,19,1,1,2,3,1,19,1,119734
1,1,2,4,1,1,2,2,1,40,1,6442
6,2,2,53,4,2,2,9,43,207,4,311821
9,2,2,6,1,1,2,9,68,6,1,25994
9,1,1,41,1,1,2,9,68,41,1,240197
1,1,1,31,1,1,2,4,1,31,1,175168
1,2,1,31,1,1,2,4,1,31,1,174060
9,2,1,6,1,1,2,9,68,24,1,51666
1,1,2,46,1,1,2,0,1,55,1,325378
1,1,2,6,1,1,2,4,1,6,1,47391
1,2,2,39,1,1,2,3,1,39,1,224679
1,2,2,31,1,1,2,3,1,39,1,227115
1,2,1,49,1,1,2,8,1,36,1,296625
8,1,1,35,1,1,2,9,67,6,1,31046
1,1,2,18,1,1,2,9,1,41,1,238625
1,2,2,55,1,1,1,9,1,55,1,319086
1,1,2,41,1,1,2,9,1,20,1,239720
2,1,2,49,5,2,2,9,2,416,6,31101
1,2,2,18,1,1,1,8,1,8,1,58048
1,1,2,41,1,1,2,8,1,49,1,298735
1,1,2,17,1,1,2,3,1,17,1,106632
2,2,2,26,1,1,2,3,2,26,1,151335
1,2,2,27,1,1,2,4,1,27,1,162579
3,1,2,33,1,1,2,2,3,35,1,189600
1,1,2,6,1,1,2,9,1,6,1,44137
1,2,2,6,1,1,2,9,1,6,1,44029
1,2,1,17,1,1,2,3,1,17,1,106390
1,1,2,53,1,1,2,9,1,53,1,311461
1,1,2,19,1,1,1,3,1,31,1,119288
1,1,2,15,1,1,2,3,1,54,1,228938
1,1,2,6,1,1,2,9,1,53,1,34920
8,2,2,26,1,1,2,3,67,26,1,157850
1,2,1,29,1,1,2,4,1,29,1,167522
1,2,2,53,1,1,2,3,1,53,1,314892
8,1,1,6,1,1,1,9,67,6,1,41599
9,1,1,39,1,1,1,0,68,39,1,227161
6,2,2,40,5,2,2,8,38,210,4,10758
1,2,2,16,1,1,1,3,1,16,1,97294
1,1,1,19,1,1,2,4,1,27,1,159419
2,1,2,4,4,2,2,5,2,448,6,11164
1,1,1,23,1,1,2,3,1,39,1,234468
6,2,1,49,4,2,2,9,57,247,4,40418
6,2,2,4,5,2,2,5,49,217,4,46065
1,2,2,27,1,1,2,4,1,27,1,161395
1,2,2,55,1,1,2,8,1,53,1,295590
1,2,2,16,1,1,1,8,1,6,1,97754
1,1,2,44,1,1,2,3,1,18,1,114852
2,2,2,18,1,1,1,4,2,29,1,171120
1,1,2,6,1,1,2,9,1,6,1,16507
1,1,2,18,1,1,2,3,1,18,1,114383
1,2,2,26,1,1,2,3,1,26,1,152207
9,2,2,6,1,1,2,9,68,6,1,41695
1,1,1,6,1,1,2,9,1,6,1,18770
8,2,1,53,1,1,2,9,67,6,1,314655
1,1,2,1,1,1,1,3,1,18,1,112487
2,1,1,17,1,1,2,3,2,17,1,110319
1,1,2,16,1,1,1,9,1,41,1,242593
1,1,2,8,1,1,2,8,1,8,1,56615
8,1,2,56,1,1,1,8,67,48,1,323768
1,2,2,46,1,1,2,1,1,46,1,261923
1,2,2,31,1,1,2,3,1,26,1,153737
8,1,2,4,1,1,2,8,67,4,1,10423
1,2,2,54,2,1,2,0,1,72,2,325930
1,2,2,48,1,1,2,0,1,19,1,120624
1,2,1,23,4,2,2,9,1,213,4,53774
1,1,2,29,1,1,1,4,1,29,1,169809
1,2,1,26,1,1,2,3,1,26,1,153611
8,2,1,72,2,1,1,2,67,72,2,326293
8,2,2,6,1,1,2,4,67,6,1,40572
1,1,1,17,1,1,2,3,1,17,1,106367
1,1,1,39,4,2,2,8,1,132,5,223592
1,1,1,27,1,1,2,4,1,19,1,158523
1,1,1,55,1,1,2,4,1,56,1,168769
2,1,1,6,1,1,2,9,2,6,1,34991
1,1,2,72,2,1,2,0,1,72,2,325596
1,1,2,19,1,1,2,4,1,31,1,117982
1,2,2,39,1,1,2,3,1,39,1,228833
9,2,2,28,1,1,2,8,68,6,1,178574
1,1,1,24,1,1,2,9,1,6,1,48108
3,1,2,49,1,1,2,8,28,6,1,298006
1,2,2,27,1,1,1,4,1,27,1,162630
1,2,1,16,1,1,2,5,1,16,1,97925
1,2,1,26,1,1,2,3,1,26,1,151376
1,2,1,56,1,1,2,3,1,17,1,112678
1,1,2,8,1,1,2,7,1,8,1,56397
1,1,2,49,1,1,2,8,1,16,1,297817
1,2,1,17,1,1,2,7,1,17,1,100314
6,2,2,4,4,2,2,8,45,233,4,8091
1,2,2,53,1,1,2,3,1,17,1,104938
9,1,2,45,1,1,2,9,68,15,1,95362
1,2,1,17,1,1,2,3,1,17,1,107617
1,2,1,20,1,1,2,4,1,20,1,122485
1,1,2,17,1,1,2,3,1,17,1,104521
9,2,1,6,1,1,2,9,68,42,1,25514
1,2,2,26,1,1,2,3,1,26,1,149519
1,1,1,27,1,1,2,4,1,27,1,162810
1,2,2,6,4,2,2,9,1,163,5,45861
8,2,2,6,1,1,2,9,67,6,1,45164
1,1,2,4,1,1,2,8,1,4,1,12871
1,1,2,40,1,1,2,3,1,39,1,226705
3,2,2,4,1,1,2,8,17,4,1,9181
1,2,2,26,1,1,2,3,1,26,1,151936
1,2,2,6,1,1,1,1,1,6,1,42381
1,1,2,29,1,1,2,6,1,39,1,168498
1,2,2,6,4,2,1,9,1,327,3,38042
1,1,2,53,1,1,1,9,1,33,1,309672
1,1,2,53,1,1,2,2,1,29,1,313874
1,2,1,26,1,1,2,3,1,26,1,149937
1,2,2,19,1,1,2,4,1,19,1,117991
1,1,2,39,1,1,2,9,1,39,1,226739
9,2,2,17,1,1,2,3,68,6,1,103572
1,1,1,10,1,1,2,4,1,29,1,169746
1,2,2,39,1,1,2,0,1,39,1,232769
1,1,2,40,1,1,2,3,1,39,1,227232
1,2,2,36,1,1,1,3,1,39,1,227991
9,1,1,6,1,1,2,9,68,6,1,17150
9,1,2,41,1,1,2,9,68,41,1,240196
1,2,2,49,1,1,2,8,1,32,1,296619
1,1,2,2,1,1,2,3,1,26,1,156354
6,1,2,6,5,2,2,9,38,301,7,49188
2,2,2,18,1,1,1,3,2,18,1,111285
9,1,2,53,1,1,2,9,68,50,1,312541
1,1,2,18,1,1,2,0,1,17,1,111037
1,2,1,26,1,1,2,0,1,26,1,155154
1,1,2,38,1,1,2,3,1,51,1,152456
1,2,2,55,1,1,2,3,1,55,1,320802
1,1,2,6,1,1,2,9,1,48,1,31690
2,2,2,17,1,1,2,6,2,17,1,102305
6,2,2,35,5,2,2,8,45,233,4,190669
6,1,1,6,1,1,2,2,48,6,1,32223
1,2,2,6,1,1,2,3,1,6,1,24993
1,1,2,8,1,1,2,8,1,6,1,55039
3,2,1,6,1,1,2,9,5,12,1,35554
1,1,2,17,1,1,2,3,1,17,1,110441
8,1,1,16,5,2,2,8,67,343,3,96929
1,1,2,48,1,1,2,4,1,20,1,122401
1,1,2,32,1,1,2,8,1,49,1,178570
6,2,2,6,4,2,1,9,43,207,4,40766
2,1,1,4,1,1,1,8,2,4,1,5941
8,2,2,6,1,1,2,9,67,6,1,45091
1,2,2,17,1,1,2,3,1,27,1,107349
1,2,1,18,1,1,2,0,1,18,1,117352
3,2,2,32,1,1,2,8,27,32,1,175793
1,1,1,19,1,1,2,4,1,19,1,119935
8,1,1,6,5,2,2,9,67,312,3,40285
1,1,2,15,1,1,2,7,1,16,1,22267
1,2,2,51,1,1,2,3,1,17,1,108303
9,2,1,22,1,1,2,6,68,6,1,51496
1,2,2,29,1,1,2,9,1,6,1,238734
9,2,2,6,4,2,2,9,68,312,3,33769
8,1,2,30,4,2,2,9,67,303,3,35095
1,1,2,27,1,1,2,4,1,27,1,161704
1,1,2,26,1,1,2,1,1,26,1,148750
6,2,2,6,4,2,2,9,42,206,4,20780
1,2,1,21,1,1,2,3,1,18,1,226508
7,2,2,18,1,1,1,9,61,53,1,309017
2,1,1,26,1,1,2,3,2,26,1,148452
1,2,2,45,1,1,1,8,1,6,1,176520
1,2,2,4,1,1,2,2,1,54,1,11832
6,2,2,35,5,2,2,3,48,215,4,115510
1,2,2,17,1,1,2,3,1,17,1,108573
1,2,2,36,1,1,1,9,1,53,1,314813
1,1,1,48,1,1,2,7,1,6,1,283627
1,2,1,48,1,1,2,7,1,48,1,276243
1,2,1,21,1,1,2,6,1,21,1,127663
2,2,1,13,1,1,2,5,2,13,1,91791
6,2,1,24,4,2,2,5,57,247,4,138006
1,1,1,12,1,1,2,8,1,12,1,80215
2,2,1,13,1,1,2,5,2,13,1,88751
1,2,1,47,1,1,2,6,1,39,1,263833
1,1,1,25,1,1,2,1,1,25,1,147454
1,2,1,42,1,1,2,2,1,42,1,250964
9,2,1,12,1,1,2,5,68,12,1,82482
1,2,1,36,1,1,2,2,1,36,1,201514
1,2,1,37,1,1,2,5,1,37,1,216128
1,2,1,12,5,2,2,5,1,327,3,79948
1,2,2,12,1,1,2,5,1,34,1,82102
1,2,1,48,1,1,2,7,1,35,1,282163
2,2,2,13,1,1,1,5,2,13,1,88975
1,1,1,34,4,2,2,2,1,120,5,186752
9,1,1,36,1,1,2,2,68,36,1,200671
1,1,1,1,1,1,2,6,1,1,1,2852
1,2,2,28,1,1,2,6,1,1,1,164353
1,2,1,21,1,1,2,6,1,21,1,124986
1,2,1,42,1,1,2,2,1,6,1,254778
2,2,2,21,1,1,1,6,2,21,1,124992
1,1,1,34,1,1,2,2,1,34,1,181129
1,2,1,1,1,1,2,6,1,1,1,1122
1,1,1,37,1,1,2,5,1,37,1,215921
2,1,1,1,1,1,2,6,2,1,1,2996
1,1,1,51,1,1,2,5,1,51,1,305532
1,2,1,13,1,1,2,5,1,34,1,92914
1,2,1,12,1,1,2,5,1,36,1,78987
1,2,1,34,1,1,2,2,1,34,1,185486
1,1,1,51,1,1,2,5,1,24,1,307466
1,1,1,25,3,1,1,1,1,224,4,146021
2,1,1,45,1,1,2,5,2,11,1,257488
1,2,1,45,1,1,2,5,1,12,1,257198
1,2,1,24,1,1,2,5,1,37,1,140678
2,1,1,22,1,1,1,7,2,22,1,128852
1,2,1,12,1,1,2,5,1,23,1,72233
1,1,1,32,1,1,2,7,1,12,1,275415
9,2,1,12,4,2,2,5,68,373,3,66272
1,1,1,42,1,1,2,2,1,42,1,255019
1,2,1,48,1,1,2,7,1,1,1,279504
1,2,1,12,1,1,2,5,1,42,1,68467
6,2,1,48,4,2,2,7,49,217,4,287566
9,2,1,36,1,1,2,1,68,36,1,195654
2,2,1,12,1,1,2,5,2,12,1,77410
3,2,1,37,1,1,2,5,15,37,1,216866
1,2,1,1,1,1,2,7,1,5,1,15252
2,1,1,24,1,1,2,5,2,40,1,137638
1,2,1,42,1,1,2,2,1,42,1,251036
9,2,1,36,1,1,2,7,68,36,1,193390
2,1,1,28,1,1,2,6,2,28,1,163721
1,2,1,55,1,1,2,5,1,24,1,71003
1,2,1,36,1,1,2,2,1,36,1,193234
1,1,1,12,1,1,1,5,1,42,1,76857
1,1,1,12,1,1,2,5,1,34,1,81433
1,1,1,9,1,1,2,1,1,36,1,63771
2,2,1,36,1,1,2,2,2,36,1,191575
1,1,1,40,1,1,2,7,1,48,1,238129
1,2,1,27,1,1,2,5,1,5,1,91253
1,1,1,48,1,1,1,7,1,22,1,291814
8,1,2,40,5,2,2,7,67,303,3,234805
1,1,2,36,1,1,1,2,1,36,1,200955
1,1,1,42,1,1,2,7,1,42,1,248030
2,1,1,48,1,1,2,7,2,48,1,269992
1,2,2,39,1,1,2,5,1,37,1,211580
9,2,1,48,4,2,2,7,68,303,3,272607
1,1,1,47,1,1,2,6,1,26,1,265968
1,2,1,34,1,1,1,2,1,34,1,182872
2,1,1,40,1,1,2,7,2,40,1,237087
1,2,1,34,1,1,1,2,1,34,1,180354
9,1,1,48,1,1,2,7,68,48,1,287191
1,1,1,48,1,1,2,7,1,48,1,275402
1,2,1,23,1,1,2,1,1,23,1,134210
1,2,1,37,1,1,2,5,1,37,1,211413
9,2,1,42,1,1,2,2,68,42,1,253660
1,1,1,33,1,1,2,1,1,33,1,179327
1,1,1,42,1,1,2,2,1,42,1,243276
1,1,1,42,1,1,2,2,1,39,1,247395
2,1,1,54,1,1,2,5,2,45,1,315987
1,2,1,34,1,1,1,2,1,34,1,186273
2,1,1,51,1,1,2,5,2,51,1,300275
9,2,1,12,5,2,2,5,68,373,3,84257
1,1,1,22,1,1,2,7,1,22,1,132562
1,2,1,51,1,1,2,5,1,34,1,300745
8,1,1,48,5,2,2,7,67,303,3,284439
1,2,1,51,1,1,2,5,1,51,1,300786
1,2,1,24,1,1,2,5,1,51,1,138726
3,1,1,48,1,1,2,7,16,48,1,282615
8,2,1,48,5,2,2,7,67,303,3,287497
1,1,1,36,1,1,2,2,1,36,1,193979
1,2,1,42,1,1,2,2,1,42,1,252095
1,2,1,51,1,1,2,5,1,11,1,300391
2,1,1,36,1,1,2,2,2,36,1,198996
1,1,1,48,1,1,2,7,1,48,1,286107
1,2,1,40,1,1,2,7,1,4,1,235290
1,2,1,25,1,1,2,1,1,25,1,146099
1,1,1,36,1,1,2,2,1,36,1,195638
8,2,1,48,5,2,2,7,67,303,3,278052
2,1,1,36,1,1,1,2,2,36,1,196451
1,2,1,48,1,1,2,7,1,12,1,293160
8,1,1,48,1,1,2,7,67,48,1,278178
2,1,1,9,1,1,1,1,2,9,1,60364
1,1,1,25,1,1,2,1,1,25,1,146853
9,1,1,34,1,1,2,2,68,34,1,187479
1,2,2,48,1,1,2,7,1,48,1,282534
1,2,2,5,1,1,2,7,1,48,1,15166
1,1,1,47,1,1,2,6,1,47,1,268343
1,2,1,44,1,1,2,1,1,25,1,255684
1,1,1,47,1,1,2,6,1,47,1,264362
2,2,1,48,1,1,1,7,2,48,1,282726
1,1,1,37,1,1,2,5,1,37,1,219492
6,2,1,24,1,1,2,5,57,24,1,135418
9,1,1,34,1,1,2,5,68,34,1,182941
1,1,1,23,1,1,2,1,1,33,1,133910
1,1,1,42,1,1,2,2,1,42,1,247149
1,1,1,24,1,1,2,5,1,24,1,136937
1,2,1,54,1,1,2,5,1,54,1,316677
1,2,1,48,1,1,2,0,1,22,1,287330
1,2,1,48,1,1,2,7,1,19,1,291638
1,1,1,45,1,1,2,5,1,45,1,261318
1,1,1,48,1,1,2,7,1,26,1,293476
1,1,2,13,1,1,2,5,1,6,1,85366
9,2,1,48,1,1,1,7,68,48,1,285153
2,2,1,36,1,1,2,2,2,36,1,205765
2,2,1,13,1,1,2,5,2,13,1,89924
1,2,1,37,1,1,2,5,1,36,1,221437
1,2,1,28,1,1,2,6,1,28,1,166127
6,1,1,28,4,2,2,6,57,247,4,165861
9,2,2,12,4,2,2,5,68,243,4,91864
1,2,1,47,1,1,2,6,1,4,1,267384
2,2,1,37,1,1,2,5,2,37,1,219612
1,2,1,48,1,1,2,7,1,25,1,272948
1,2,1,12,1,1,2,5,1,12,1,84825
1,2,1,37,1,1,2,5,1,37,1,213433
9,1,1,37,1,1,2,7,68,48,1,291038
2,1,1,42,4,2,2,2,2,332,3,252831
1,1,1,45,1,1,1,5,1,45,1,260727
9,2,1,36,1,1,2,2,68,36,1,210807
1,2,1,37,1,1,2,5,1,26,1,213198
1,2,1,48,1,1,2,7,1,48,1,272761
1,1,2,9,1,1,2,1,1,9,1,63140
6,2,2,34,5,2,2,2,43,207,4,185408
1,2,1,5,1,1,2,7,1,5,1,15673
1,2,1,34,1,1,2,2,1,36,1,189346
1,1,1,51,5,2,2,5,1,329,3,306100
1,2,1,37,1,1,2,5,1,51,1,220174
1,1,1,42,5,2,2,5,1,100,5,68496
1,1,1,24,1,1,2,5,1,24,1,137566
1,2,1,21,1,1,2,6,1,39,1,124845
9,2,1,50,1,1,2,5,68,25,1,301636
1,2,1,36,1,1,2,2,1,36,1,203976
1,1,1,13,1,1,1,5,1,1,1,91484
1,2,1,42,1,1,2,2,1,42,1,251614
6,2,1,36,1,1,2,2,43,36,1,210254
1,2,1,12,1,1,1,5,1,48,1,67792
1,2,1,12,1,1,2,5,1,22,1,79639
1,2,1,47,1,1,2,1,1,20,1,268682
6,2,1,25,3,1,2,4,49,217,4,148274
2,1,1,13,1,1,2,2,2,26,1,94461
2,2,1,48,1,1,1,2,2,48,1,273546
1,1,2,48,1,1,2,7,1,48,1,275121
8,1,1,36,1,1,2,2,67,36,1,198347
1,2,1,47,1,1,2,6,1,46,1,268127
2,2,1,51,1,1,1,5,2,47,1,299628
1,1,1,12,1,1,2,5,1,51,1,82100
1,1,1,37,1,1,2,5,1,49,1,219998
1,1,1,48,1,1,2,7,1,48,1,273142
1,1,1,12,1,1,2,5,1,36,1,79846
2,2,1,24,1,1,2,4,2,24,1,139047
1,2,1,37,1,1,1,5,1,37,1,216597
1,1,1,51,1,1,2,5,1,51,1,305553
1,1,1,24,1,1,2,5,1,24,1,138480
6,2,1,28,5,2,2,5,38,210,4,85720
2,2,1,25,1,1,2,1,2,25,1,147674
1,2,1,36,1,1,2,2,1,36,1,210713
1,1,1,22,1,1,2,7,1,22,1,132312
1,2,1,12,1,1,2,5,1,34,1,67679
1,2,1,47,1,1,2,6,1,27,1,268196
1,2,1,12,1,1,2,5,1,25,1,74002
1,2,1,48,1,1,2,7,1,48,1,293826
1,1,1,42,1,1,2,2,1,54,1,253052
1,2,1,21,1,1,2,6,1,21,1,125158
1,1,1,53,1,1,2,2,1,42,1,204332
1,2,2,56,1,1,2,7,1,48,1,271272
1,2,2,45,1,1,2,5,1,4,1,261307
1,2,1,42,1,1,2,2,1,33,1,254771
2,2,1,42,1,1,1,2,2,42,1,245128
2,1,1,13,1,1,2,5,2,13,1,86515
1,2,1,48,1,1,2,7,1,48,1,284654
1,1,1,42,1,1,2,2,1,36,1,253545
1,1,1,33,1,1,2,1,1,50,1,180035
1,1,1,36,1,1,2,2,1,36,1,193688
1,1,1,12,1,1,2,5,1,12,1,69814
8,2,1,36,1,1,2,2,67,36,1,193745
6,1,1,36,1,1,2,1,43,36,1,208217
1,1,1,12,1,1,2,5,1,12,1,83545
1,1,1,36,1,1,2,2,1,36,1,191979
1,2,1,42,1,1,2,2,1,42,1,249070
1,1,1,34,1,1,2,6,1,34,1,181573
2,2,1,12,1,1,2,5,2,12,1,79704
2,1,1,1,1,1,2,6,2,1,1,22
6,2,1,36,4,2,2,2,43,207,4,210459
3,1,1,48,1,1,1,7,16,48,1,290662
6,2,1,12,4,2,2,5,57,247,4,84190
1,1,1,48,1,1,2,7,1,48,1,288333
6,1,1,24,5,2,2,5,38,210,4,136781
9,1,1,12,1,1,2,5,68,37,1,81170
2,1,1,28,1,1,2,6,2,28,1,164623
1,2,1,36,1,1,2,2,1,36,1,205527
1,2,1,55,1,1,1,5,1,1,1,87642
1,2,1,34,1,1,2,2,1,34,1,189379
1,1,1,45,1,1,2,5,1,6,1,259197
1,1,1,9,1,1,2,1,1,9,1,61824
2,2,1,13,1,1,2,3,2,13,1,88513
6,2,1,36,5,2,2,6,45,233,4,206458
9,1,1,25,1,1,2,1,68,20,1,146969
1,1,1,13,4,2,2,5,1,164,5,90374
1,1,1,42,1,1,2,2,1,42,1,249556
1,1,1,42,1,1,2,2,1,34,1,246828
1,2,1,21,1,1,2,6,1,21,1,126304
1,2,1,23,1,1,1,1,1,33,1,133351
1,2,2,40,4,2,2,5,1,110,5,304075
2,1,1,36,1,1,1,2,2,36,1,191915
1,2,2,48,1,1,2,7,1,48,1,285513
1,2,1,45,1,1,2,5,1,54,1,257856
6,1,1,34,4,2,2,2,45,233,4,183445
1,1,1,37,1,1,2,5,1,37,1,217876
1,1,2,48,1,1,1,7,1,6,1,272280
1,1,1,34,1,1,2,2,1,36,1,184623
1,1,1,24,1,1,2,5,1,24,1,140854
1,1,1,1,1,1,2,6,1,1,1,1772
1,2,1,47,1,1,2,6,1,47,1,264956
1,1,1,5,1,1,2,7,1,17,1,14635
1,2,1,49,1,1,2,2,1,42,1,243631
1,2,1,36,1,1,2,2,1,18,1,202558
2,2,1,1,1,1,2,8,2,34,1,184873
1,2,2,36,1,1,2,2,1,36,1,198142
1,2,1,28,1,1,2,6,1,28,1,165065
9,2,1,12,2,1,2,5,68,72,2,78592
6,2,2,51,4,2,1,5,45,233,4,305170
1,2,1,42,1,1,2,2,1,42,1,243528
6,2,1,25,4,2,1,1,43,207,4,144320
1,2,1,24,1,1,2,5,1,36,1,135196
2,2,1,42,1,1,2,2,2,42,1,249801
2,2,1,36,1,1,1,2,2,36,1,192886
1,1,1,49,1,1,2,5,1,13,1,89131
2,2,2,40,1,1,2,7,2,40,1,234607
1,2,1,48,5,2,2,7,1,163,5,280798
1,2,1,28,1,1,2,6,1,28,1,165986
1,1,1,51,1,1,2,5,1,51,1,302755
2,2,1,1,1,1,2,6,2,1,1,3896
1,2,1,13,4,2,2,5,1,109,5,90256
9,1,2,42,1,1,2,2,68,24,1,248982
2,2,1,45,1,1,2,5,2,45,1,260897
9,2,2,48,5,2,2,7,68,303,3,280336
1,1,1,36,1,1,1,2,1,36,1,191509
9,2,1,36,1,1,2,2,68,36,1,208705
1,2,1,44,1,1,2,1,1,44,1,255944
1,1,1,24,1,1,2,5,1,24,1,136386
1,2,1,12,1,1,2,5,1,54,1,83181
1,1,1,24,1,1,2,5,1,13,1,140464
1,1,1,36,1,1,1,2,1,36,1,201834
1,2,1,36,1,1,1,8,1,36,1,192158
1,1,1,12,1,1,2,5,1,39,1,69081
1,2,1,51,1,1,2,5,1,30,1,304701
5,1,1,36,1,1,2,9,37,36,1,199309
9,2,1,37,5,2,1,5,68,370,3,220791
8,1,1,36,1,1,2,2,67,36,1,199624
1,1,1,37,1,1,2,5,1,36,1,221214
1,1,1,12,1,1,2,5,1,36,1,82494
1,1,2,13,1,1,2,5,1,13,1,88294
1,1,1,12,1,1,2,5,1,12,1,71233
2,2,1,24,1,1,2,5,2,12,1,135649
1,2,1,12,1,1,2,5,1,34,1,83112
1,1,1,48,1,1,2,5,1,48,1,274719
9,2,1,12,1,1,2,5,68,12,1,67784
1,2,1,36,1,1,2,4,1,36,1,207601
9,2,1,48,1,1,2,7,68,47,1,289338
1,1,1,36,1,1,2,2,1,36,1,210898
1,1,1,48,1,1,2,7,1,42,1,280610
1,2,1,42,1,1,2,2,1,42,1,247772
1,2,1,48,4,2,2,7,1,164,5,291835
1,1,1,54,1,1,2,7,1,6,1,316329
1,2,2,12,1,1,2,5,1,36,1,75982
1,2,1,36,1,1,1,2,1,36,1,195989
1,1,1,12,1,1,2,5,1,36,1,71386
1,2,1,40,1,1,1,7,1,40,1,235629
2,1,1,13,1,1,1,5,2,13,1,86889
2,2,1,51,1,1,1,5,2,51,1,301130
1,1,1,42,1,1,2,2,1,42,1,244809
2,1,1,45,1,1,2,5,2,1,1,257642
1,2,1,42,1,1,2,2,1,42,1,244995
1,2,1,42,1,1,2,2,1,36,1,245354
1,2,1,48,1,1,2,7,1,45,1,285030
1,1,1,25,1,1,2,0,1,48,1,66910
1,1,1,36,1,1,2,2,1,34,1,210535
1,2,1,42,1,1,2,5,1,42,1,255473
1,2,1,53,1,1,2,6,1,21,1,127238
6,2,1,48,4,2,2,7,38,210,4,277547
1,1,1,51,1,1,2,5,1,51,1,301810
1,1,1,22,1,1,2,7,1,22,1,132887
1,1,1,47,1,1,2,6,1,21,1,265174
1,1,1,13,1,1,1,5,1,42,1,94636
1,2,1,22,1,1,1,7,1,47,1,132753
1,2,1,37,1,1,1,5,1,37,1,218729
1,2,1,36,1,1,2,2,1,36,1,197991
2,2,1,51,1,1,2,5,2,6,1,303401
1,2,1,51,1,1,2,5,1,51,1,305452
6,2,1,25,5,2,2,1,42,206,4,146274
8,2,1,51,4,2,2,5,67,312,3,302277
