RAC1P,SEX,REGION,ST,CIT,NATIVITY,DIS,DIVISION,RAC2P,POBP,WAOB,ID
1,1,4,25,5,2,2,1,1,100,5,14565
6,2,1,36,4,1,2,2,43,2,5,20864
2,2,2,36,4,2,1,2,1,248,4,20213
1,1,1,53,4,2,2,2,1,501,8,20821
8,1,3,48,5,2,2,8,33,407,3,28644
8,2,1,36,4,2,1,4,1,165,5,20841
1,1,3,17,4,2,2,7,1,303,3,28905
1,1,2,55,4,2,2,3,1,109,5,9944
9,2,1,17,4,2,2,3,68,12,3,10103
6,1,1,36,2,1,2,0,38,210,6,20259
6,2,3,12,5,2,2,5,57,247,4,6999
6,2,1,34,4,2,2,3,43,207,4,18598
5,2,3,12,4,2,2,1,2,202,3,7092
9,2,4,6,4,2,2,9,31,314,3,5508
2,2,4,49,4,2,2,8,32,106,5,29827
1,2,3,12,4,2,2,3,1,312,3,7473
8,2,1,36,4,2,2,2,67,312,4,20148
3,2,3,48,5,1,2,1,20,501,3,27900
8,1,3,31,5,2,2,8,67,312,3,17547
6,2,3,6,4,1,2,9,45,374,4,2218
9,1,3,18,4,2,2,9,68,361,8,13902
8,2,1,9,4,2,2,1,67,423,8,6232
9,2,4,23,4,2,1,5,1,361,3,13929
1,2,4,35,4,2,2,9,1,365,3,4673
2,2,3,12,4,2,1,5,2,332,2,8176
4,1,1,5,5,2,2,2,2,333,8,21091
8,1,4,6,4,2,1,9,49,233,4,4419
2,1,2,24,4,1,2,5,2,453,6,13869
1,1,2,12,1,2,2,5,1,328,8,8192
1,2,4,34,4,2,2,2,42,243,4,18149
6,2,3,12,5,1,2,3,21,365,8,6954
6,2,1,9,5,2,2,1,38,210,4,6370
9,1,2,55,4,1,2,3,68,303,3,32281
6,2,4,6,4,2,2,9,57,247,4,2426
9,2,3,12,4,2,2,5,68,469,3,6917
3,2,9,9,5,2,2,3,1,139,5,29396
6,2,4,6,4,2,2,9,43,207,8,3481
1,1,3,20,4,2,2,4,48,427,5,12480
6,1,9,36,4,2,2,2,1,207,4,20602
9,1,4,12,5,1,2,5,68,362,3,8522
1,2,4,6,5,2,2,9,67,408,4,3564
9,2,2,48,4,1,2,7,68,313,3,28799
9,1,1,25,4,2,2,8,68,303,3,14278
1,1,1,13,4,2,2,2,1,414,6,25306
6,2,2,17,4,1,2,3,45,324,4,11110
1,2,1,36,4,2,2,2,1,239,4,19659
9,2,4,6,4,1,1,9,27,314,3,5466
5,2,1,48,4,2,2,7,67,303,3,27248
3,2,4,37,4,2,2,5,65,364,3,21409
6,2,1,25,3,2,2,1,43,207,4,14764
1,2,2,17,4,2,2,3,65,212,4,10739
9,2,3,12,5,2,2,2,54,373,3,8061
9,1,2,39,4,1,2,7,1,158,3,23221
2,1,4,56,4,2,2,9,2,427,6,31317
8,1,4,32,5,1,1,8,33,303,3,17844
1,2,4,12,3,2,2,4,1,134,5,6876
8,1,4,6,4,2,2,4,67,303,3,3974
1,1,3,48,5,2,1,7,1,119,3,28504
6,1,4,54,4,2,1,9,57,46,4,1680
8,2,4,6,5,1,1,9,59,210,3,3978
1,2,3,6,1,1,2,9,1,109,5,2318
9,1,4,53,5,2,2,1,44,303,2,31627
7,2,1,36,3,1,2,2,66,361,2,19558
6,2,4,6,2,2,2,6,35,233,5,3746
6,2,3,25,4,2,2,1,29,140,4,14676
6,1,4,2,4,2,2,8,45,233,4,17845
7,2,3,46,5,2,2,9,41,312,3,29136
1,2,4,6,4,2,2,9,1,132,5,23990
4,1,3,18,5,2,2,3,68,314,3,27070
8,1,9,36,5,2,2,2,67,329,3,19692
8,2,1,6,5,2,2,9,67,303,6,3384
6,2,4,6,4,2,2,9,38,235,3,2618
6,1,1,25,2,2,2,1,42,206,4,14757
2,1,4,6,4,1,2,7,45,233,4,4877
8,1,4,17,5,1,2,3,67,303,3,11138
9,2,4,6,4,2,2,9,68,303,3,4379
1,1,1,36,5,2,2,0,1,164,5,19939
8,1,3,21,5,2,2,9,67,40,3,2949
1,1,2,26,4,2,2,3,11,213,4,15661
6,1,4,6,4,2,2,9,2,240,2,2402
1,1,9,34,4,2,1,2,1,414,6,18869
9,1,3,30,4,1,2,8,68,370,3,21828
4,2,3,6,5,2,2,9,30,463,5,3963
2,2,4,55,4,1,2,8,44,240,4,29781
9,1,3,12,5,1,2,3,68,303,3,6696
6,1,3,34,2,2,2,1,1,217,4,18467
6,2,2,26,4,2,2,1,38,210,2,14906
6,1,4,6,5,2,2,9,48,215,4,2233
6,1,4,40,5,2,1,2,1,136,5,25081
9,1,9,48,5,2,2,6,24,303,3,27657
8,2,4,6,5,2,2,9,45,233,2,3547
3,1,4,6,4,2,2,3,45,311,1,5460
6,2,1,9,5,2,2,1,43,412,4,6070
6,1,1,34,4,2,2,2,38,210,4,18272
9,2,2,29,4,2,2,7,68,242,5,17068
7,2,1,36,4,2,2,2,1,163,5,21087
6,1,3,35,4,2,2,9,43,240,4,28313
9,2,1,34,5,2,2,2,68,370,2,18922
9,1,1,38,4,1,1,2,68,365,3,20532
6,2,3,4,5,2,2,8,41,207,1,1140
2,1,4,36,4,2,2,2,2,332,3,20766
6,1,4,16,4,2,2,0,45,72,1,9810
3,2,4,6,4,1,2,9,8,233,8,4595
3,2,4,21,5,2,1,1,31,303,3,4687
7,2,4,6,2,2,2,9,19,303,3,4191
1,2,4,26,2,2,1,3,1,245,5,15359
5,2,1,48,3,1,2,2,56,120,2,19513
2,1,2,36,4,1,1,3,2,429,3,23312
8,1,4,6,5,2,2,9,67,303,6,4284
8,2,1,32,5,1,2,4,67,4,7,17592
9,2,4,34,5,2,2,2,68,300,3,18807
4,1,4,6,5,2,2,9,64,313,3,2191
8,1,9,21,5,2,2,6,3,303,6,12773
3,2,1,13,4,2,2,2,38,210,4,18748
9,2,1,34,4,2,2,6,60,72,3,12823
1,1,3,47,5,1,2,6,1,303,3,26715
9,1,3,48,4,2,2,7,68,321,3,28761
6,2,4,6,4,2,2,9,55,408,4,3345
8,2,3,33,1,2,2,5,67,126,2,28520
8,2,4,6,5,2,2,2,62,303,3,4474
6,2,1,26,4,2,2,2,30,210,4,20576
7,2,1,34,4,2,2,2,49,217,4,18310
1,1,4,6,3,2,2,9,47,24,4,5175
1,2,4,28,3,2,2,9,1,120,5,5148
2,1,2,51,4,1,2,5,2,447,6,30250
8,1,1,36,4,2,2,2,56,329,6,20013
8,1,3,72,4,2,2,5,62,327,3,8269
5,2,3,20,4,2,2,6,1,333,5,26539
8,2,9,29,4,2,1,9,67,303,3,4120
6,1,3,48,5,2,2,7,46,210,4,27743
6,2,1,34,5,2,2,2,46,24,8,18455
9,2,4,49,3,2,2,4,68,314,3,29887
6,1,1,42,5,2,2,2,30,210,4,24607
8,2,1,42,2,2,2,2,38,210,2,25523
4,2,3,10,5,1,2,5,43,136,4,6520
9,2,4,6,5,2,2,9,1,140,8,4852
4,2,4,44,5,2,2,0,49,217,4,25686
5,1,4,41,4,2,2,7,1,168,4,22785
1,1,3,12,4,2,1,5,1,364,3,7636
1,2,4,12,4,2,2,5,1,303,3,7484
1,1,4,40,4,2,1,1,1,102,3,582
6,2,3,12,4,1,2,5,38,28,5,8334
1,1,3,12,3,1,2,5,1,303,3,8453
8,2,4,2,2,1,1,9,67,303,3,2940
1,1,4,6,5,2,2,9,33,303,3,5256
2,1,3,12,4,1,2,5,2,332,3,7104
9,1,3,37,5,2,2,5,68,303,3,22070
1,2,9,36,5,1,1,2,1,414,6,19580
2,1,3,24,4,2,2,5,2,440,6,14029
2,2,3,44,5,2,2,7,66,303,3,27242
6,1,2,48,5,2,2,7,58,215,4,27925
6,2,3,48,5,1,2,2,38,60,4,28896
3,1,4,42,5,2,2,2,27,374,3,20745
4,1,4,30,4,2,2,9,1,35,4,3242
1,2,4,27,4,1,1,8,1,12,5,17640
1,2,4,53,5,1,2,3,1,330,3,3652
2,1,1,40,1,2,2,2,67,329,3,18332
9,2,4,28,4,1,2,7,68,327,3,16437
6,2,2,39,4,2,1,3,11,203,6,22443
9,2,3,12,4,2,2,5,68,303,8,8188
1,2,1,36,4,2,2,0,33,169,5,19485
7,1,1,41,4,1,2,4,46,45,4,19241
6,2,4,19,5,2,1,6,1,55,7,4892
6,1,1,41,5,2,2,9,33,223,4,24208
4,2,1,29,4,2,2,0,48,215,4,17082
2,1,4,6,4,1,2,9,24,247,4,2457
8,2,4,53,3,2,2,5,67,60,3,31559
9,1,3,50,3,2,2,7,1,469,6,29415
2,1,1,34,4,2,1,9,1,126,5,18785
1,1,2,12,4,2,2,5,1,303,3,8497
1,2,1,12,4,1,1,5,2,333,3,6591
9,2,4,6,5,2,2,9,43,207,4,5421
8,1,2,20,4,2,2,4,67,459,1,12308
9,1,4,6,4,2,2,9,68,303,3,4026
3,1,3,48,5,2,2,4,68,303,3,29329
7,1,4,6,4,2,2,9,41,205,4,2408
1,2,3,51,5,2,2,5,1,159,3,30594
8,1,4,6,5,2,2,9,67,303,1,4789
9,1,3,48,4,2,2,7,60,9,2,28767
6,2,2,17,1,2,2,3,57,315,4,10812
3,2,3,6,1,1,2,7,67,117,3,3840
1,1,1,33,4,1,2,2,45,233,4,20831
1,1,3,12,4,2,2,7,1,341,5,8472
5,1,3,34,5,2,2,9,31,303,3,18322
9,1,2,48,5,2,2,1,27,303,3,29571
6,1,1,72,5,2,2,6,43,210,4,1465
1,1,3,12,4,2,2,5,1,150,5,7269
6,2,2,18,4,1,2,5,60,209,1,11597
7,2,2,8,5,2,2,8,48,215,5,5991
9,1,4,33,2,1,2,9,68,360,3,5327
7,2,1,34,4,2,1,4,41,231,4,18147
9,2,4,25,5,2,2,8,20,315,3,5721
1,1,2,17,4,1,2,3,37,223,5,10083
1,1,4,8,3,1,2,5,1,420,5,5534
2,1,4,17,5,2,2,8,67,313,3,1150
9,2,3,12,3,1,2,5,68,327,7,7705
5,2,1,36,4,2,2,2,2,321,3,19756
8,2,3,12,2,1,2,5,60,315,3,6984
8,2,9,12,3,2,2,5,67,17,3,6955
1,2,9,6,5,2,2,1,1,414,6,3560
6,1,1,6,5,2,2,2,41,202,4,20696
8,2,4,6,4,2,2,9,67,303,3,4917
1,1,4,6,1,2,1,9,10,110,5,1636
1,2,3,12,5,2,2,5,1,104,8,6887
4,2,2,39,4,2,2,9,51,421,6,23211
4,2,3,48,4,2,2,5,60,202,4,13832
2,2,1,6,3,1,2,9,7,239,7,4381
1,2,2,53,4,2,2,9,1,202,3,31630
1,2,3,12,1,2,1,5,1,238,3,6879
3,2,4,40,5,2,2,6,19,303,3,2254
1,2,2,36,5,2,2,9,1,303,3,28032
3,2,3,48,4,2,2,7,68,303,3,29308
6,2,2,6,5,2,2,9,11,247,4,2559
6,1,1,6,1,1,1,9,67,303,4,1741
8,2,1,50,4,1,1,2,67,329,3,19779
9,2,3,12,4,1,2,5,62,327,3,6656
8,2,3,12,4,2,2,5,68,246,3,7336
1,2,4,36,4,1,2,2,1,110,5,20749
6,1,2,34,4,2,2,2,45,233,4,18943
1,1,4,4,5,2,2,9,35,66,2,2672
6,1,4,6,5,2,2,1,43,372,4,2945
1,2,4,8,5,1,2,8,1,303,7,5641
6,2,3,18,5,1,2,2,38,202,4,20369
3,2,1,34,4,2,2,8,61,242,4,18428
1,1,2,8,5,2,2,8,1,128,4,5643
6,1,2,17,4,1,2,3,41,462,6,10017
8,1,3,37,5,2,2,5,67,328,3,21394
1,2,2,53,4,2,1,2,1,110,5,24503
6,2,1,20,4,2,2,8,45,233,4,20633
6,1,1,36,4,2,2,2,45,10,4,19679
6,1,3,21,5,1,2,6,38,210,4,12553
7,1,4,8,2,2,2,8,68,303,3,5961
1,1,2,25,2,2,2,5,68,23,7,14316
6,2,4,35,5,1,2,1,46,139,4,18995
9,1,4,31,4,2,2,9,68,303,8,2137
9,2,4,6,5,2,2,9,57,303,3,2929
1,1,1,55,3,2,2,3,1,152,3,23389
1,2,9,8,4,2,2,8,1,301,7,5832
6,1,4,6,5,2,2,9,45,233,1,3657
9,1,3,45,4,1,2,5,47,329,3,26001
9,1,3,1,5,2,2,2,68,301,7,19368
8,1,4,6,4,2,2,3,67,303,3,4179
6,2,3,29,5,2,2,4,48,215,4,13923
7,2,4,15,5,1,1,9,64,511,8,9567
3,2,2,42,4,2,2,2,1,120,5,24891
2,1,1,36,4,2,1,2,67,370,3,19860
1,2,1,9,1,1,2,1,64,9,1,6237
1,2,3,21,1,1,2,6,1,21,1,12879
1,1,2,26,1,2,2,3,1,26,1,15603
1,2,2,17,1,1,2,3,1,17,1,10339
9,2,3,48,1,1,2,7,68,48,1,27732
2,1,1,36,1,1,2,2,2,36,1,19661
7,1,1,9,1,1,2,1,1,45,1,6122
1,1,1,36,1,1,1,5,1,36,1,19213
1,1,2,29,1,1,2,4,1,29,1,16922
9,1,1,36,1,1,2,2,68,36,1,20076
2,2,4,13,1,1,2,5,2,13,1,9398
1,1,1,42,1,1,2,2,1,42,1,25182
1,1,3,24,1,1,2,5,1,18,1,13563
2,2,4,4,1,1,2,8,2,51,1,1214
2,2,1,34,1,1,2,2,2,34,1,18615
2,1,3,37,1,1,2,5,2,36,1,21265
2,1,3,13,1,1,2,5,2,36,1,8582
8,1,1,42,2,1,2,2,67,72,2,25030
1,2,2,20,1,1,2,4,1,20,1,12306
1,2,2,26,1,1,2,3,63,26,1,15319
1,2,2,18,1,1,2,4,1,18,1,11369
8,1,4,35,1,1,2,8,67,4,1,19005
9,1,4,53,1,1,2,9,68,53,1,31020
1,2,2,26,1,1,2,3,1,26,4,14875
2,1,2,26,1,1,2,3,33,26,1,15351
6,2,1,25,1,1,2,1,43,25,1,14465
1,1,3,48,1,1,2,6,1,48,1,27688
1,2,1,50,1,1,2,1,1,9,1,30043
1,2,3,1,1,1,2,6,1,13,1,97
1,1,2,20,1,1,2,4,1,20,1,12275
1,1,3,12,1,1,1,5,1,36,1,8259
1,2,3,51,1,1,2,5,1,39,1,30117
3,2,4,4,1,1,2,8,18,4,1,739
1,1,2,27,1,1,2,4,1,444,1,15950
1,2,3,48,1,1,2,7,1,48,1,28834
1,2,3,19,1,1,2,7,1,35,1,1504
1,1,3,47,1,1,2,6,1,18,1,26362
2,2,3,45,1,1,2,5,2,28,1,25908
1,1,3,10,1,1,1,5,1,36,1,6515
1,2,3,12,1,1,2,5,1,17,1,6752
9,1,3,47,2,1,2,6,68,72,2,26916
1,2,2,17,1,1,2,3,1,18,1,10649
9,2,3,45,1,1,1,5,68,24,1,25982
1,2,1,23,1,1,2,1,1,23,1,13474
9,2,3,22,1,1,2,7,1,22,1,13315
1,2,2,29,4,1,2,4,1,29,1,16915
1,2,3,28,1,2,1,6,1,21,1,16468
2,2,3,51,1,1,2,5,2,24,1,13931
2,1,4,6,1,1,2,6,68,6,1,1834
1,2,3,12,1,1,2,5,1,12,1,7737
2,2,3,45,4,1,2,5,2,45,7,25860
1,2,3,22,1,1,2,7,1,29,1,13041
9,1,3,12,1,1,2,5,68,12,1,7324
8,1,3,37,1,1,2,5,67,37,1,21259
3,1,3,45,1,2,2,5,5,45,1,25743
1,1,1,36,1,1,2,2,1,36,1,19247
2,2,3,22,1,1,2,7,2,22,1,13014
1,2,2,18,1,1,2,3,1,18,1,11547
9,2,4,32,1,1,2,8,23,32,1,17636
9,1,2,39,1,1,1,3,68,39,8,22875
1,2,3,47,1,1,2,6,1,24,1,26969
1,2,2,39,1,1,2,3,1,39,1,23091
1,2,3,48,1,1,2,7,1,51,1,27803
1,1,4,6,1,1,2,9,1,18,1,2104
1,1,1,34,1,1,2,2,1,34,1,18609
1,1,1,36,1,1,1,2,1,36,1,19293
2,1,1,36,1,1,2,2,2,36,1,19260
1,2,3,12,1,1,2,5,57,39,1,6920
1,1,4,6,1,1,2,9,1,6,1,4663
2,1,4,17,1,1,2,6,2,6,1,4723
1,2,2,29,1,1,2,4,1,29,1,16952
1,2,4,35,1,1,1,8,1,35,1,19064
9,1,4,8,1,1,1,8,68,8,1,5925
1,1,3,24,1,1,2,5,1,24,1,13942
1,1,2,39,1,1,1,3,1,53,1,22531
2,1,2,20,1,1,2,4,2,5,1,12234
1,2,1,26,1,1,2,3,1,26,1,15091
1,2,2,27,1,1,2,4,1,27,1,15887
1,1,1,9,1,1,2,5,1,9,1,6381
1,2,2,20,1,1,1,4,1,20,1,12300
1,2,2,27,1,1,2,4,1,17,1,16088
1,1,4,39,1,1,1,3,1,39,1,22377
1,2,4,42,1,1,2,2,1,42,1,24793
1,2,2,39,1,2,2,3,24,39,1,23032
1,2,1,25,1,1,2,1,1,24,1,14609
1,1,2,1,1,1,2,6,1,1,1,358
8,1,1,42,1,1,2,2,67,17,1,25498
9,1,4,53,3,1,2,9,68,53,1,31355
1,1,2,26,1,1,2,3,1,27,1,15538
1,1,3,24,1,1,2,5,1,17,1,13828
1,2,3,12,1,1,2,5,1,417,1,7704
1,1,2,29,1,2,2,4,1,20,3,17130
2,2,2,17,1,1,2,3,2,17,1,10301
1,2,2,55,1,1,2,3,1,42,1,31981
1,2,2,39,1,1,2,3,1,39,1,22771
3,1,4,35,1,1,2,8,17,35,1,19087
1,2,1,36,1,1,2,2,1,36,1,19666
9,1,4,6,1,1,2,9,68,48,1,4359
1,2,3,45,1,2,2,5,1,17,1,26050
1,2,3,22,1,2,1,7,1,22,1,13323
1,2,4,51,1,2,2,9,1,39,1,2807
1,2,3,48,1,1,2,7,13,1,1,28112
3,2,3,12,1,1,2,5,1,12,1,7943
1,1,4,45,1,1,2,9,1,53,1,31456
9,1,1,36,1,1,2,2,68,254,1,19370
6,2,3,24,1,1,2,3,43,24,1,13877
1,1,2,18,1,1,1,3,1,18,1,11825
1,1,3,27,1,1,1,4,1,27,1,16036
6,1,4,6,1,1,2,9,57,341,1,3636
2,1,1,42,1,1,2,2,2,42,1,24596
1,1,2,17,1,1,2,3,1,17,1,11017
2,1,2,18,1,2,2,3,2,55,1,11216
1,2,4,6,1,1,2,9,1,6,1,4668
9,2,9,72,2,1,1,0,68,72,2,32736
1,1,4,6,1,1,2,9,1,6,1,1946
1,1,2,17,1,1,2,3,1,53,1,10618
1,2,3,48,1,1,2,7,1,48,1,27328
1,1,2,29,1,1,2,4,1,29,1,16710
1,2,2,27,1,1,2,4,1,4,1,16300
1,1,1,42,1,1,2,2,1,42,1,24701
1,2,2,17,3,1,2,9,1,17,1,10551
4,1,3,13,1,1,1,5,39,13,1,8570
2,1,3,51,1,1,2,5,2,24,1,30183
1,1,4,10,1,1,2,9,1,6,1,2368
9,1,4,6,1,1,2,9,68,6,1,3265
1,1,3,51,1,1,2,5,1,51,1,30377
1,2,2,20,1,1,1,4,1,20,1,12438
1,2,3,48,1,1,2,7,1,449,1,27777
6,2,4,8,1,1,2,8,43,8,8,5517
1,2,4,53,1,1,2,9,1,53,1,31524
6,2,2,26,1,1,2,3,2,243,1,15055
1,1,3,48,1,1,2,7,1,48,1,29635
1,1,3,37,3,1,2,5,1,425,3,22178
1,1,3,48,5,1,1,7,1,12,1,28579
9,1,4,41,1,1,2,9,68,41,1,24067
3,1,3,29,1,1,2,7,28,40,3,23680
1,2,3,24,1,2,2,5,1,24,1,14070
1,2,3,47,2,1,2,6,1,47,1,26917
1,2,2,18,4,1,2,3,63,18,1,11752
1,2,3,5,1,1,2,7,1,34,1,1546
1,2,2,39,3,1,2,3,1,40,1,22712
9,1,3,12,1,1,2,5,68,236,1,7203
9,1,3,47,1,1,1,6,68,26,1,26476
1,2,4,53,1,1,2,9,1,53,1,31544
1,2,3,21,1,1,2,6,1,21,1,12696
1,2,1,34,1,1,2,2,1,34,1,18581
1,1,4,6,1,1,2,9,1,20,1,3770
2,2,3,48,1,1,1,7,2,22,1,28046
1,1,3,13,1,2,2,5,1,13,1,9502
8,1,3,5,1,1,2,7,67,4,3,1442
1,1,3,54,1,1,2,5,1,27,1,30406
4,1,4,53,1,1,2,9,1,53,1,31349
1,1,2,27,1,1,1,4,1,8,1,16124
1,2,3,48,1,1,2,7,1,36,1,27510
8,2,4,6,1,1,2,9,67,6,1,5132
1,2,2,29,1,1,2,4,1,29,1,16735
1,2,2,29,1,1,2,4,1,29,1,16863
1,2,3,28,1,1,2,6,1,28,1,16520
2,2,3,37,1,1,2,3,2,37,1,21597
1,2,3,9,1,1,2,7,25,33,1,27667
9,2,3,40,1,1,1,9,68,5,3,23533
1,1,3,51,1,1,1,5,1,26,4,30565
1,1,3,12,1,2,2,5,1,12,6,7491
6,1,4,15,1,1,1,9,45,31,1,9525
6,2,4,6,1,2,2,9,1,6,1,4785
1,2,1,23,1,1,2,1,1,23,1,13418
2,2,1,42,1,1,1,2,2,36,1,24666
1,2,3,24,1,1,2,5,1,36,1,13956
2,1,3,13,5,1,2,5,2,22,1,9445
1,2,1,23,1,1,2,1,1,36,1,13471
6,2,2,29,1,1,2,4,37,29,1,16821
9,2,2,39,1,1,2,3,68,39,1,22488
1,1,4,49,1,1,2,8,1,49,1,29736
1,1,3,22,1,1,1,7,34,22,1,13055
8,2,1,42,1,1,2,2,67,36,1,24454
9,1,9,72,3,1,2,0,67,72,2,32530
2,1,3,48,1,1,2,7,2,6,1,29290
2,1,3,13,1,2,2,5,2,24,1,8812
1,1,1,36,1,1,1,2,1,36,1,20222
1,2,4,6,1,1,2,9,68,6,1,2757
2,1,2,39,1,1,2,0,2,36,1,23491
1,2,4,35,1,1,2,8,1,35,1,19078
1,1,4,6,1,2,2,9,1,6,1,5322
1,1,2,18,1,1,2,3,1,18,1,11698
9,2,3,45,4,1,2,5,68,15,1,26184
1,1,2,39,1,1,2,3,1,39,1,22922
1,1,3,48,1,1,2,7,1,48,1,29111
1,2,3,21,1,1,2,6,1,21,1,12634
1,1,1,42,1,1,2,2,7,42,1,25396
1,1,1,34,4,1,2,2,1,45,1,18172
1,2,3,48,1,1,2,7,1,48,1,27279
9,2,3,48,1,1,2,7,68,48,1,28439
2,2,3,13,1,1,1,5,2,12,1,9256
1,1,4,16,1,1,2,8,1,501,1,9720
1,1,3,12,1,1,1,5,1,55,1,6868
2,2,3,12,1,1,2,5,2,20,1,7330
9,2,2,27,1,1,2,4,68,27,1,16237
1,2,2,29,1,1,2,4,1,5,1,16725
9,1,4,53,2,1,2,9,68,66,2,30935
1,1,2,18,1,1,2,3,1,18,1,11777
2,1,4,6,1,1,1,9,2,6,1,1698
1,1,1,42,1,1,2,2,1,42,2,25149
1,1,4,6,1,1,1,9,1,6,1,3396
1,2,1,25,1,1,2,1,7,25,1,14149
1,1,2,21,3,2,2,6,1,21,1,12516
9,2,2,27,1,1,1,4,68,6,1,16324
1,1,3,5,1,1,2,7,1,5,1,1545
1,1,4,6,1,1,2,9,1,6,1,2864
1,2,2,17,1,1,2,1,1,17,1,10744
1,1,3,48,1,1,2,5,1,12,1,7219
9,2,3,48,1,1,2,5,68,48,1,27185
1,2,4,12,1,1,1,5,1,45,5,6919
1,1,2,39,5,1,2,3,1,39,1,23316
1,1,2,26,2,1,2,3,1,18,1,15042
9,1,3,47,1,1,2,6,68,12,1,26443
2,2,3,13,1,1,2,5,2,13,3,9174
8,2,2,18,1,1,2,3,67,18,1,11537
2,1,3,47,1,1,2,6,2,47,1,26758
3,1,2,19,1,1,2,4,1,19,1,12116
1,2,1,36,1,1,2,2,1,36,1,20911
1,2,2,26,1,1,2,2,1,26,4,15591
9,1,4,8,1,1,1,8,68,6,1,5609
1,2,4,32,1,1,2,8,1,40,1,17630
1,2,2,18,1,1,2,3,1,48,8,11534
2,2,1,36,3,1,2,2,38,333,3,20045
1,2,2,29,1,1,2,4,1,29,1,17072
2,2,4,37,1,1,1,5,2,40,1,21339
7,1,3,12,1,1,1,5,1,223,6,8043
2,2,4,6,1,1,2,9,2,6,1,2222
3,2,2,20,1,1,1,4,1,29,1,12314
6,2,3,45,1,1,2,5,37,53,1,26176
1,2,3,12,1,1,2,5,1,12,1,7729
1,1,1,25,1,1,2,1,1,399,1,14480
2,2,2,26,1,1,1,3,2,26,1,14836
2,1,3,48,1,1,2,7,2,51,8,28793
1,2,2,29,1,1,2,4,1,29,1,16991
9,2,4,16,1,1,2,8,68,16,1,9713
9,1,1,36,1,1,2,2,68,26,1,20005
1,1,4,16,1,1,1,0,1,16,1,9747
1,2,3,45,1,1,2,5,1,20,1,26036
1,2,4,49,1,1,2,8,1,16,1,29959
1,2,3,48,1,1,2,7,1,48,1,28015
1,1,1,42,1,1,2,2,8,42,1,25504
1,2,2,29,1,1,2,4,1,29,1,16933
1,1,4,53,1,1,2,9,1,53,1,31503
9,1,3,5,1,1,2,7,68,5,1,1606
1,2,3,22,1,1,2,7,1,22,1,13335
1,2,2,26,1,1,2,8,1,26,1,15727
1,2,1,42,1,1,2,2,1,36,1,24872
1,1,2,18,1,1,2,3,1,18,1,11680
1,2,4,4,1,1,1,8,1,6,1,1192
6,2,3,51,1,1,2,5,38,51,1,30804
8,1,4,53,1,1,2,9,67,53,1,31432
9,2,1,34,2,1,2,2,68,72,2,18064
9,2,2,55,1,1,2,3,68,5,1,31990
9,2,1,36,1,1,2,2,68,36,1,19591
5,2,2,17,1,1,2,8,31,17,1,10168
1,2,3,47,1,1,2,6,1,21,1,26435
9,1,4,4,1,1,2,1,68,4,7,1201
9,2,4,53,1,2,2,9,3,53,1,31448
1,2,1,36,1,1,2,2,1,36,1,19267
1,1,4,53,1,1,2,9,1,6,5,31183
1,2,3,21,1,1,2,6,1,42,1,12591
1,2,1,42,1,1,2,7,1,128,1,24576
1,2,2,17,1,1,2,3,1,17,1,11144
1,1,2,26,1,1,2,4,1,6,1,16907
1,2,4,41,1,1,2,9,1,41,1,24106
8,2,9,53,5,1,2,9,67,53,1,31319
1,1,2,39,1,1,2,0,1,39,1,22901
1,2,2,46,1,1,2,4,1,361,1,26314
1,2,1,34,1,2,2,2,1,34,1,18085
1,1,3,48,1,1,2,6,1,48,1,29008
1,1,3,24,1,2,2,5,1,151,1,14040
1,2,2,17,1,1,2,3,1,36,1,11154
1,1,3,34,1,1,2,2,1,34,1,18132
1,2,3,22,1,1,1,7,1,28,1,13045
1,1,1,34,1,1,1,0,1,42,1,18875
1,1,2,17,1,1,2,3,1,19,1,10335
1,2,2,17,1,1,2,3,1,17,1,10488
1,2,3,48,1,1,1,7,1,26,1,28435
1,2,2,29,1,1,1,4,1,29,1,17098
1,1,3,12,1,1,2,5,1,13,1,6568
1,2,4,39,1,1,2,3,1,26,1,23115
2,1,3,36,1,1,2,5,2,12,1,7502
1,2,3,47,5,2,2,6,1,30,2,26627
5,2,1,42,1,1,2,2,1,42,1,24563
1,2,3,5,1,1,2,7,1,5,1,1596
1,2,3,13,1,1,1,5,1,370,1,9132
9,2,2,44,1,1,2,3,68,48,1,11470
8,2,3,48,1,1,2,7,67,48,1,29322
1,2,2,39,1,1,2,3,1,39,1,22627
9,1,3,12,1,1,1,5,68,54,1,7443
8,1,3,12,1,1,1,5,67,18,5,6899
4,1,2,27,1,1,2,4,1,56,1,15924
1,1,2,18,1,1,2,3,1,18,1,11455
8,2,9,72,2,1,1,0,35,72,2,32614
1,1,4,6,1,1,1,9,1,25,1,4861
1,2,3,37,1,1,2,5,1,47,1,21447
1,1,2,26,1,1,2,3,1,26,1,15057
1,2,2,29,1,1,1,4,1,29,1,16889
1,2,2,17,1,2,2,3,1,17,1,10612
9,1,3,51,1,1,1,5,68,24,1,30279
1,2,1,25,1,1,2,1,1,6,1,14468
1,2,3,51,1,1,2,5,1,31,8,30576
1,1,3,12,1,1,2,5,1,328,1,7773
1,1,1,36,1,2,2,2,1,36,1,19536
1,1,1,25,1,2,2,1,1,42,8,14684
1,1,2,19,2,1,2,4,1,19,1,12045
1,2,2,39,1,1,2,3,1,39,3,23187
1,2,2,17,1,1,2,3,33,17,1,11141
1,2,2,55,1,1,2,3,1,55,1,32199
