RAC1P,SEX,REGION,ST,CIT,NATIVITY,DIS,DIVISION,RAC2P,POBP,WAOB,ID
8,1,1,26,4,2,2,3,49,217,4,15705
9,1,4,37,3,2,2,7,68,303,2,21637
5,2,4,6,4,2,1,8,36,164,6,2684
2,1,3,37,4,2,2,2,1,128,5,7422
9,1,3,51,4,2,2,5,67,212,5,30457
6,2,4,53,4,2,2,9,49,217,4,31006
1,1,3,16,4,1,1,5,1,215,4,7040
6,2,2,56,5,2,2,3,9,207,4,11834
5,2,4,28,4,2,1,9,42,303,3,4060
4,1,3,12,5,2,2,5,68,457,3,8223
6,1,4,6,4,2,2,9,38,210,4,2571
1,2,4,4,3,2,2,1,11,303,5,702
3,1,9,33,4,2,2,7,27,303,3,28451
6,2,3,6,4,1,2,9,45,233,1,1934
1,2,1,23,5,2,2,9,1,301,1,9653
1,2,3,51,4,2,1,5,43,139,5,30823
6,1,4,6,4,2,2,4,31,247,4,5010
3,2,9,6,4,2,2,9,43,207,4,4584
7,2,1,34,5,2,2,2,49,224,4,18762
1,2,1,36,5,2,2,2,1,100,5,19439
8,1,1,6,5,2,2,9,67,303,3,2879
1,1,3,32,5,2,2,8,52,501,8,17812
1,2,4,17,5,2,2,5,32,327,8,7161
2,2,2,6,4,2,2,0,2,447,3,2741
9,1,2,29,4,2,1,1,55,327,6,16663
2,1,2,18,4,1,2,2,45,315,4,11203
6,1,4,34,4,2,2,9,49,217,6,24217
1,1,4,18,4,2,1,9,37,60,5,1906
8,2,4,1,5,1,2,9,67,312,3,3186
6,2,9,9,5,2,2,1,21,23,3,6321
1,2,1,34,5,2,2,2,1,120,7,18067
1,2,3,1,4,2,2,6,1,364,2,307
6,2,4,28,3,2,2,9,49,217,4,2733
8,2,4,6,4,2,2,9,20,303,3,2189
6,1,9,6,4,2,2,9,57,247,4,3751
6,2,4,42,4,2,2,2,1,110,5,24637
6,1,3,48,5,2,1,7,38,210,4,27417
6,1,4,6,5,1,2,9,45,233,4,4459
6,2,3,36,4,2,2,2,38,202,1,21125
6,1,3,16,3,2,2,0,45,233,4,13806
6,1,4,42,1,1,2,5,27,233,5,17723
8,1,3,10,1,2,2,5,2,429,6,6488
8,1,1,34,4,2,2,2,67,365,3,18400
9,2,4,46,4,2,2,9,68,200,6,4384
7,2,1,6,3,2,2,8,21,207,4,1911
1,2,2,6,5,2,2,9,1,400,6,2771
2,2,2,39,5,2,2,3,2,460,6,22741
8,2,3,53,5,2,2,9,48,38,7,31554
9,1,4,19,3,1,1,4,68,303,3,690
1,2,4,41,5,2,2,8,44,213,8,24052
6,2,3,51,4,2,2,3,57,212,6,30274
3,2,1,33,5,2,2,2,43,209,6,19216
1,1,9,6,4,2,2,9,1,165,5,3519
6,2,1,36,4,2,2,2,43,344,4,20875
8,2,1,34,5,2,2,2,67,313,3,18814
6,1,1,2,4,2,2,2,43,209,4,20501
6,1,3,24,4,2,2,7,38,210,4,29223
6,2,4,6,1,1,2,2,57,247,4,3841
4,1,3,53,4,2,2,5,68,327,3,6980
6,2,2,17,4,1,2,9,38,210,6,10538
6,2,1,6,2,2,2,9,38,210,4,1977
5,1,4,6,3,2,2,9,2,303,3,3603
9,1,4,6,3,1,2,1,35,303,3,3719
8,1,9,6,1,2,2,9,67,303,8,3204
9,2,9,6,4,1,2,9,68,303,2,5037
1,1,2,48,5,2,2,7,1,117,3,27220
6,2,4,45,3,2,2,9,1,501,5,8035
2,1,3,24,4,2,1,5,2,316,3,13744
8,2,3,24,4,2,2,5,67,18,3,13809
5,1,3,12,3,2,2,5,68,321,3,7477
9,1,2,4,4,2,2,8,45,303,3,1104
6,1,2,6,4,1,2,9,56,13,5,2080
8,1,9,6,3,2,2,9,66,303,3,2203
5,1,3,21,5,1,2,5,68,327,3,6883
8,2,4,6,2,2,1,9,67,303,3,5442
1,1,1,34,4,2,2,2,1,414,7,18474
9,1,4,32,5,2,1,8,68,39,4,17871
1,1,4,36,4,2,2,2,1,116,5,20046
6,2,4,53,4,2,2,9,57,247,4,31086
1,1,2,17,4,2,2,3,1,212,4,11033
9,1,4,6,3,1,2,9,68,303,3,4038
8,2,4,6,4,1,2,9,67,303,1,5292
6,2,1,32,4,1,2,8,2,416,6,17804
8,2,3,25,3,1,1,3,67,416,3,27649
9,1,3,23,5,1,2,7,19,51,3,28828
4,1,2,6,5,2,2,9,67,303,3,4276
8,2,3,32,5,2,2,8,58,200,4,17691
1,1,2,39,4,1,2,9,1,102,5,23199
6,2,4,48,5,2,2,8,58,236,4,5765
6,2,9,34,4,2,2,2,28,207,4,24779
2,1,4,36,5,2,1,2,2,332,3,19284
6,2,2,18,4,1,2,3,56,242,4,11416
6,1,2,37,5,1,2,9,20,212,3,21623
9,2,3,25,3,2,1,1,30,329,8,14282
2,1,4,33,4,2,2,8,2,416,4,17841
6,2,2,6,1,2,2,9,38,210,4,2625
1,2,4,4,3,1,2,9,1,139,4,23968
2,1,2,18,4,2,2,3,1,303,3,11573
5,2,3,37,4,2,2,2,68,364,3,21730
2,1,2,17,4,2,2,3,2,364,6,10849
6,1,1,17,4,2,2,2,58,333,3,19185
9,2,4,6,4,2,2,9,56,303,3,4715
2,2,3,12,4,2,2,5,2,332,3,8060
9,1,3,48,5,2,2,7,68,421,3,28453
9,2,4,34,4,2,2,0,68,461,3,1749
1,1,1,36,4,2,2,2,61,248,7,20295
9,2,1,72,5,2,2,2,68,314,3,18369
2,2,4,6,5,2,2,3,36,11,3,5229
6,2,3,5,5,2,2,7,1,163,5,1301
2,1,1,36,4,2,1,2,35,38,3,20288
6,2,4,1,4,2,2,9,43,207,4,3898
6,2,4,24,4,2,2,2,57,223,1,2036
9,1,1,9,5,2,2,1,68,329,3,6387
8,2,3,12,2,2,1,5,67,449,3,8125
8,1,4,6,4,2,2,9,1,303,3,4744
9,2,3,12,5,2,2,5,68,462,3,8139
8,1,4,6,5,2,2,9,48,312,3,3795
9,1,2,29,5,1,2,4,4,210,2,17015
8,1,4,9,5,2,2,9,10,312,3,5489
9,1,3,12,3,2,2,7,68,109,4,7543
6,2,1,48,5,2,2,9,48,215,4,20331
8,1,1,36,1,2,2,2,67,301,3,20015
1,1,2,27,5,1,2,4,1,362,3,16146
5,1,3,6,2,1,2,9,40,217,4,5095
8,1,4,6,5,2,2,5,3,207,6,5313
6,1,4,6,4,2,1,9,63,233,4,2359
9,1,4,6,4,2,2,9,68,312,2,3864
6,1,4,25,1,2,2,8,67,165,3,29786
9,2,2,31,5,1,1,3,66,408,3,17400
6,2,4,6,5,2,2,9,38,126,4,5492
6,1,3,24,4,2,2,5,38,210,4,14005
2,2,3,12,4,2,2,6,2,329,8,8132
1,2,4,6,4,2,2,9,1,151,8,4802
1,1,3,51,4,1,2,0,38,210,4,30432
9,2,1,48,5,1,1,7,1,130,3,29451
9,1,3,24,2,2,2,1,51,423,6,13940
9,2,1,5,5,2,2,1,36,454,3,6337
9,2,1,27,4,1,2,9,68,303,3,31360
9,1,4,6,2,2,2,5,68,303,3,4652
7,2,4,35,4,2,2,9,1,303,3,19156
4,1,4,6,4,2,2,9,24,511,2,5267
8,2,2,15,4,2,2,8,67,303,3,16883
1,2,4,12,5,2,2,3,67,327,3,8064
6,2,3,19,2,2,2,5,68,364,3,30843
1,2,3,24,5,1,1,5,1,160,5,13822
1,2,9,17,5,2,2,9,1,132,5,3144
5,2,4,24,2,2,2,5,49,140,5,14016
1,1,4,47,5,2,2,6,8,254,4,26507
3,2,4,6,4,2,1,8,67,303,3,4298
7,2,4,6,4,1,2,9,42,206,4,5352
1,1,4,6,5,2,2,9,45,27,4,4633
9,2,4,41,3,1,2,9,55,303,3,24264
8,2,2,49,4,2,2,2,7,374,2,29780
9,1,1,44,5,2,2,9,68,303,3,3973
8,2,2,18,5,2,2,3,18,373,3,11234
6,1,2,55,4,1,1,9,65,223,4,32043
1,2,4,33,4,2,2,9,12,374,5,31629
6,1,1,36,1,2,2,1,39,202,4,21059
1,1,3,48,4,2,2,7,1,447,6,29182
3,1,3,13,5,2,2,3,49,217,5,8707
5,1,2,6,1,2,2,1,48,301,7,6193
1,2,3,19,3,2,2,4,1,213,7,16899
9,2,4,23,4,2,1,9,68,312,4,30937
9,2,3,47,5,1,2,6,68,313,6,26729
5,2,9,12,2,2,2,5,68,2,3,8474
9,1,4,6,4,2,2,9,68,370,3,4881
1,2,4,8,3,2,1,4,18,103,7,5611
1,1,1,36,2,2,2,2,1,301,7,20950
1,1,1,6,3,2,2,9,1,163,5,3757
6,1,2,17,1,2,2,1,43,240,4,10249
1,2,4,6,4,2,2,4,1,26,7,5049
6,2,3,13,2,2,2,5,38,134,5,8642
8,1,4,32,4,2,2,8,67,362,3,17593
7,1,1,13,5,2,2,5,38,210,7,9213
6,1,3,48,4,1,2,7,38,457,6,29348
1,1,9,23,4,1,2,9,1,132,7,2412
1,1,1,42,4,1,1,2,63,117,1,25425
8,1,2,36,5,2,2,2,67,164,3,19174
6,2,4,6,4,1,2,5,18,303,8,5197
1,1,9,12,4,2,2,5,1,327,3,7524
9,2,4,37,5,2,1,7,68,312,3,27225
5,2,3,12,4,2,1,5,43,436,6,8072
9,2,9,12,4,2,2,5,1,132,2,6909
9,1,3,51,3,2,2,5,68,327,3,8217
6,2,1,34,2,2,2,2,67,329,3,18390
9,2,2,8,5,2,2,1,68,215,4,5863
4,2,2,6,5,2,1,9,67,23,3,1859
4,2,2,18,5,2,2,3,67,373,3,11233
9,1,4,41,5,2,2,9,28,511,8,24085
7,1,3,47,4,2,2,4,1,301,8,26952
1,2,4,53,1,2,2,1,1,120,2,18239
9,2,3,12,5,2,2,3,68,373,3,6941
9,1,3,21,5,1,2,6,68,316,8,12623
6,2,2,17,4,2,2,3,38,427,6,10479
1,2,4,4,1,2,2,5,1,301,4,649
8,2,4,6,2,2,2,9,67,312,3,4281
7,2,3,25,4,2,2,1,33,312,3,14599
6,1,4,6,4,1,2,3,1,110,2,4946
9,1,4,6,3,2,2,9,68,303,4,1852
4,1,4,6,4,2,2,9,47,233,2,4857
4,2,1,50,4,2,1,5,1,321,5,21611
6,1,2,21,2,2,2,9,45,233,4,2356
1,2,3,12,5,1,2,5,1,116,5,7620
8,2,4,6,5,1,2,9,42,303,3,2685
3,2,1,17,4,2,2,3,2,416,6,10137
2,1,2,36,4,2,2,2,27,451,6,19990
6,2,1,12,4,2,2,5,44,222,6,7896
1,1,3,12,2,2,1,5,49,329,3,7316
1,1,4,6,5,2,2,9,1,430,7,2887
6,2,3,48,4,2,2,3,57,247,4,28252
1,1,3,24,4,2,2,5,1,38,3,13665
1,2,4,48,2,2,2,7,1,205,4,27623
1,1,2,17,5,2,2,6,1,314,8,9952
6,1,2,72,5,2,2,3,67,313,6,11742
9,2,4,48,4,2,2,7,27,303,3,28977
9,1,3,48,4,1,2,7,38,210,8,29600
6,1,2,19,4,2,2,4,43,206,4,11909
1,2,3,48,4,1,2,0,1,303,3,27927
6,2,4,6,4,2,1,9,64,134,4,2328
6,2,1,34,4,2,2,2,47,168,2,18710
9,2,3,12,4,2,2,5,50,314,3,6764
8,1,4,6,2,2,2,9,68,303,4,2840
8,2,4,6,5,2,2,9,67,312,3,3157
9,1,1,5,4,2,1,2,4,364,3,18118
1,2,1,25,5,2,2,1,1,414,6,14634
9,2,2,39,2,2,2,3,68,312,3,22763
1,2,4,32,4,2,2,3,26,436,6,17810
1,2,4,48,4,2,2,7,38,303,4,27856
1,1,2,17,2,1,2,3,1,128,7,10377
6,2,2,6,1,2,2,9,43,207,4,5488
1,2,4,4,5,2,2,2,1,303,3,908
8,1,1,54,2,2,2,2,62,365,3,18808
6,2,3,72,4,1,2,3,43,209,4,28815
2,1,1,36,4,2,2,5,2,40,6,13997
8,1,3,46,4,1,2,9,67,303,3,2072
6,1,4,53,4,2,2,9,57,247,8,31613
8,1,9,6,3,1,2,9,67,313,3,5249
1,1,1,9,4,2,2,1,1,163,5,6248
6,2,1,12,1,2,1,9,43,316,3,7793
6,2,2,48,4,2,1,7,30,459,6,28249
9,2,1,34,4,2,2,6,68,314,7,18828
2,1,3,50,5,1,2,7,68,303,3,27521
9,2,4,4,5,2,2,8,68,360,3,953
2,1,2,47,4,1,2,3,2,416,4,10732
6,2,3,48,4,2,2,7,38,210,4,27752
3,1,1,6,2,2,2,9,59,210,1,1976
2,2,1,20,5,1,2,4,2,427,6,12461
9,2,3,34,5,2,2,2,68,209,8,18143
2,1,9,19,4,2,2,1,1,147,5,6443
1,1,1,25,4,2,1,1,24,116,5,14327
2,1,4,4,5,2,2,8,68,224,3,1191
6,2,3,47,5,1,2,6,38,210,4,26987
9,2,1,37,5,2,2,3,57,210,4,21040
4,1,4,36,2,1,2,0,67,370,3,20237
1,1,9,35,4,2,2,8,1,110,8,19119
1,2,1,50,5,2,2,1,1,364,3,14654
1,2,3,29,4,2,2,5,7,110,1,7267
1,1,4,45,5,1,1,5,67,72,2,26137
3,1,4,6,5,2,2,9,49,23,2,2712
2,2,3,48,4,1,2,7,62,233,4,27518
1,2,3,48,5,2,2,7,56,142,5,28645
1,1,3,47,4,2,2,0,15,116,5,26906
9,2,4,6,4,2,2,9,68,303,3,4959
9,1,1,12,1,2,1,5,68,327,3,8277
2,2,3,48,5,1,2,9,2,440,6,29036
6,2,1,48,4,2,2,8,49,372,4,27543
1,2,4,6,5,2,2,9,1,511,4,5459
9,1,9,12,5,1,1,5,63,303,3,7872
1,1,9,36,5,2,2,2,5,10,4,19356
1,1,1,27,4,1,2,2,1,408,5,25574
8,1,3,12,5,2,2,5,67,6,3,7897
8,1,3,48,5,2,2,7,52,46,3,28240
1,2,4,6,4,2,2,9,1,164,5,2171
9,1,4,6,5,2,2,9,16,202,3,3740
6,1,3,6,5,2,2,9,38,210,1,2136
7,2,2,27,5,2,2,4,29,417,4,16129
5,2,4,6,4,2,2,2,4,34,3,3390
7,2,3,13,5,2,2,1,68,364,3,9481
6,1,1,36,4,2,2,2,64,210,4,20691
9,2,1,48,1,2,2,7,11,303,8,28802
6,1,2,17,4,2,2,3,45,233,8,10384
8,1,3,48,5,2,2,2,50,407,3,18488
6,2,4,8,4,2,2,8,43,327,3,5889
6,1,2,6,5,2,2,9,58,247,4,2667
6,2,2,21,5,2,2,2,30,210,4,21039
1,1,1,30,5,1,2,2,1,140,5,20915
6,2,4,56,5,2,1,9,43,469,4,2975
3,2,4,6,5,1,2,5,39,215,4,5500
6,2,3,48,5,1,2,7,45,169,6,28303
6,2,3,51,5,2,2,6,38,9,4,30875
1,1,3,5,5,2,2,7,2,440,8,28220
9,2,4,6,5,2,2,9,41,449,6,4187
3,1,4,6,5,2,2,7,48,469,5,2958
3,2,4,48,4,2,2,2,16,217,3,28361
8,2,4,50,4,2,2,9,67,303,3,5195
9,1,4,51,4,1,2,9,4,134,5,3132
5,2,4,6,5,2,2,9,44,20,4,3147
6,2,9,72,5,2,2,8,38,206,7,29940
4,1,4,6,4,1,2,4,45,222,2,3333
3,2,1,6,5,2,2,9,27,314,3,2738
9,2,4,39,5,2,2,3,68,373,3,23006
1,2,4,13,2,1,2,9,1,207,4,1969
9,1,4,36,3,2,2,2,68,368,6,20396
9,2,1,34,5,2,2,2,68,13,3,18739
6,2,4,6,4,1,2,9,38,210,5,3809
2,1,3,47,5,2,1,6,11,78,5,26363
9,1,1,21,4,2,2,9,68,215,4,4927
6,2,3,51,5,2,2,5,49,217,4,30463
9,1,3,12,5,1,2,5,68,523,3,7472
8,1,4,49,5,2,2,8,40,126,5,29692
1,2,4,12,4,2,2,5,1,333,3,7126
9,2,3,34,4,1,1,5,68,303,3,27232
8,1,4,6,5,1,2,9,67,370,3,5429
6,1,3,51,4,1,2,5,65,315,4,30066
1,1,2,48,4,2,2,4,1,243,4,28711
5,1,1,9,4,2,2,1,20,374,5,6150
3,1,4,6,4,2,2,9,1,316,3,5164
5,1,2,24,5,2,2,3,65,303,3,22894
1,1,1,18,4,2,2,2,21,164,5,19795
6,2,3,17,3,1,2,3,52,554,4,10188
1,1,4,6,4,2,2,9,1,138,5,5051
6,2,3,27,3,2,2,4,1,207,4,16084
1,2,4,19,5,2,2,9,1,243,4,4056
1,1,3,48,4,2,2,7,1,110,5,27344
8,2,2,34,4,2,1,1,67,313,3,11345
2,2,4,8,4,2,2,4,67,303,3,5676
9,1,4,6,5,2,2,9,45,430,3,3219
6,2,3,48,4,2,1,7,45,233,4,27648
1,1,1,34,5,2,2,2,1,314,3,18264
6,2,4,53,4,1,2,9,15,233,4,31024
9,2,9,23,3,2,1,5,33,207,5,9483
1,1,2,1,4,2,2,6,1,109,5,65
9,2,1,32,5,2,2,8,45,243,3,17883
6,2,3,17,4,1,2,3,49,217,4,11111
1,2,1,5,5,2,2,5,67,312,3,30728
6,2,2,17,2,2,2,3,49,217,7,10508
9,2,9,34,2,2,2,3,67,35,3,18321
9,2,2,16,4,2,2,3,68,365,3,22838
6,2,4,6,4,2,2,9,1,362,2,2059
9,2,4,46,4,2,2,2,68,303,3,17784
6,1,4,6,1,2,2,9,61,233,4,5012
7,1,1,34,5,1,2,2,24,207,6,18019
5,2,4,53,5,2,2,8,68,303,3,31426
2,1,1,40,4,1,2,7,2,35,3,20282
6,1,1,25,1,2,2,6,38,210,4,14502
8,1,4,55,5,1,2,3,67,303,1,32082
2,1,4,41,4,2,2,9,43,207,4,24102
1,1,3,22,4,2,2,7,1,323,3,13229
6,2,1,20,3,2,2,9,38,210,7,3506
2,1,3,21,4,1,2,6,2,469,6,12577
2,2,3,12,4,2,2,1,5,333,3,6822
1,1,4,41,4,2,2,9,20,120,5,24060
8,1,4,42,1,2,2,1,1,468,6,6404
8,2,3,48,5,1,2,7,67,303,3,29009
1,2,9,6,4,1,1,9,1,301,7,1856
8,2,4,6,5,2,2,7,67,128,2,2156
8,2,9,6,2,1,2,9,14,303,3,5390
2,2,4,6,5,2,2,9,2,333,3,5186
1,1,2,17,4,1,2,3,60,154,5,10471
7,1,4,6,4,2,1,5,39,233,4,4984
1,1,9,36,5,2,2,6,1,139,5,18669
9,2,3,12,5,1,2,5,68,327,8,7194
2,2,4,28,5,2,2,9,68,303,3,3658
3,2,2,26,5,2,1,8,1,213,4,15680
5,1,4,6,4,1,2,9,67,329,4,2644
6,2,1,28,4,2,2,1,1,212,4,14345
2,1,4,36,4,2,2,9,19,440,8,1967
8,1,4,6,3,2,2,9,67,303,4,3893
1,1,9,21,3,2,2,6,1,167,5,12664
6,2,1,51,4,2,2,5,17,312,4,30219
1,2,2,39,5,2,2,3,1,301,2,22614
1,2,4,6,4,2,2,9,67,303,3,4626
6,1,1,28,5,1,2,1,49,217,6,5080
1,1,3,51,5,2,2,5,10,301,7,30185
8,1,1,54,5,2,2,8,67,303,3,17724
6,2,1,6,1,2,2,9,45,233,8,3785
1,2,3,13,4,2,2,5,1,373,3,8915
6,1,3,12,4,2,1,5,47,233,4,7561
9,1,3,21,5,2,2,7,68,324,3,27533
9,2,4,47,5,1,2,6,68,313,3,27010
8,2,4,30,5,1,2,9,67,303,3,2770
8,2,3,13,4,2,2,5,68,315,4,7228
9,1,9,6,5,2,2,9,25,303,3,2535
6,2,1,36,3,2,1,2,42,210,4,19721
6,2,1,25,5,1,2,4,38,210,4,14304
1,2,1,42,5,2,2,2,14,370,5,24838
9,1,9,41,4,2,2,2,68,329,7,18629
9,2,4,6,5,2,2,9,52,303,3,2704
2,2,4,36,4,1,2,2,43,233,6,19352
1,2,4,18,4,2,2,9,48,110,5,2515
2,1,3,54,3,2,2,8,1,216,4,31781
3,2,1,34,5,2,2,2,38,236,4,18062
2,2,1,5,4,2,1,2,2,333,4,20998
8,2,9,33,5,1,2,2,67,313,3,3700
6,2,4,16,3,2,2,8,44,240,4,9748
1,2,4,6,4,2,2,9,45,303,3,3482
1,1,1,36,5,1,2,2,1,109,5,20338
6,2,4,6,4,2,2,9,45,233,4,3552
6,2,4,35,4,2,2,9,57,370,4,4545
9,2,4,6,2,2,2,4,67,303,5,4468
9,2,2,12,4,2,2,5,68,327,3,7810
9,1,4,48,4,2,2,7,68,223,4,27830
6,2,3,12,4,1,2,5,38,210,4,8483
4,1,4,34,4,1,2,2,68,17,5,18199
6,2,2,1,5,1,2,3,49,217,4,10455
6,1,9,6,5,2,2,9,38,116,6,5375
6,2,4,6,1,1,2,9,43,207,4,3989
8,1,3,48,5,2,2,7,67,303,3,28547
6,2,2,6,4,2,1,9,45,215,4,2058
3,2,3,47,4,2,2,6,57,247,4,26701
9,1,4,6,4,2,2,9,68,233,4,3806
9,2,4,6,1,2,2,9,68,303,3,2969
9,2,1,17,5,1,1,7,68,303,3,10409
5,1,4,6,5,2,2,4,54,312,5,4501
1,2,1,25,4,2,2,1,1,360,3,14662
6,1,1,42,4,2,2,2,48,364,3,19421
5,1,3,48,1,2,2,7,68,360,3,27547
9,1,3,12,4,2,2,5,68,327,1,8284
8,2,4,55,4,2,2,9,67,303,6,3059
1,1,3,48,5,2,2,7,1,110,5,28302
1,2,3,42,4,2,2,7,67,303,5,1393
1,2,2,32,1,2,2,7,1,169,5,17669
6,1,4,6,5,1,2,5,38,373,5,4850
3,2,1,42,4,2,1,2,24,523,3,25148
5,2,3,18,4,2,2,5,38,109,4,9408
1,1,3,36,5,2,2,2,42,139,1,19561
1,2,9,53,4,2,2,9,1,236,5,31259
6,1,1,36,5,2,2,6,39,158,2,20957
6,2,4,49,4,2,2,8,43,78,4,29661
9,2,4,6,4,2,2,9,8,303,4,3109
8,2,3,48,1,1,2,7,67,364,3,29412
1,2,3,34,4,2,2,2,1,239,5,18536
6,2,1,17,5,2,1,2,38,210,4,18180
6,2,1,36,5,1,2,2,43,207,4,20505
8,1,2,34,3,2,2,2,67,48,3,18244
9,2,3,6,5,1,1,9,68,303,6,2086
8,2,9,36,4,2,2,7,26,368,3,20163
8,1,3,48,5,2,2,7,67,24,7,29410
9,1,9,17,4,2,2,3,68,303,3,10848
2,2,1,25,4,2,1,1,2,368,3,14699
6,2,4,55,5,2,2,3,58,169,4,4530
8,2,9,6,4,1,2,9,67,374,3,3364
2,1,9,12,4,2,2,3,68,329,6,6880
1,1,1,9,3,2,1,1,1,139,5,6230
8,1,4,6,5,2,2,9,34,313,3,1972
8,2,1,72,5,2,1,0,31,329,4,32746
9,2,4,6,3,2,1,9,68,303,3,2906
1,2,2,31,5,2,2,4,1,138,5,17443
8,2,4,29,5,2,2,9,2,425,6,5228
4,1,3,48,5,2,2,7,1,303,3,28074
6,2,3,37,4,2,2,5,42,210,4,21921
6,1,4,6,4,2,1,9,45,210,4,2085
8,2,3,28,5,2,2,0,67,457,2,28359
6,1,4,10,5,2,2,9,38,217,4,2570
6,1,4,6,2,2,2,9,41,205,4,4238
6,1,1,34,4,2,2,3,45,233,4,18848
1,2,3,12,5,1,2,5,1,110,5,7359
2,2,1,36,4,1,1,9,8,332,4,19279
1,1,1,44,3,2,2,5,1,152,5,25659
6,1,2,48,4,2,2,7,38,427,7,28056
1,1,2,20,4,2,2,4,1,18,5,12459
3,1,3,12,3,1,2,7,68,120,3,7163
4,1,4,6,2,1,2,0,56,242,4,1950
7,1,3,48,5,2,2,7,43,207,4,28789
9,1,4,32,5,1,2,8,67,312,3,17833
9,1,4,6,5,2,2,9,68,303,3,5211
6,1,4,6,4,2,2,9,48,207,4,4442
5,2,2,34,5,1,2,3,38,210,4,10174
8,2,1,34,3,2,2,3,67,303,3,18787
5,1,1,36,5,2,2,2,43,461,4,19495
2,1,2,32,4,2,2,8,45,233,4,17846
8,2,2,17,2,2,2,3,18,303,3,11136
1,2,4,36,4,2,2,2,1,163,5,20423
6,2,4,6,4,1,2,2,45,222,4,2980
1,2,1,1,2,2,1,6,1,301,4,372
8,1,3,38,5,1,2,5,37,328,4,21599
8,2,1,36,1,1,2,2,67,370,3,19458
9,2,1,25,3,2,2,1,68,303,3,14402
6,1,3,48,4,2,2,7,49,247,7,28250
1,1,2,39,1,2,2,3,1,243,4,22753
6,2,3,51,1,2,2,5,61,233,1,30767
4,1,3,31,5,2,2,7,67,303,3,27161
8,1,4,6,2,2,2,9,67,362,3,3592
9,1,3,48,5,2,2,7,68,303,3,27610
9,1,1,8,5,2,2,1,68,235,3,5794
1,2,4,6,5,1,1,9,42,66,3,4901
8,2,1,4,5,1,2,8,7,303,3,940
9,1,3,12,4,2,2,5,68,312,2,7673
9,1,3,37,4,2,2,5,68,312,2,21701
1,1,3,46,1,1,2,5,1,116,5,8380
6,2,4,6,4,2,2,9,58,210,4,3594
6,2,2,36,5,1,2,2,43,316,5,20428
6,2,4,6,5,2,2,6,60,217,4,3962
1,1,3,10,5,2,2,3,1,312,3,30132
2,2,3,44,4,2,2,7,43,207,4,28809
9,2,9,12,4,1,1,5,68,327,3,7061
1,1,1,34,2,2,2,2,1,137,5,18518
9,2,3,12,3,2,2,5,68,103,3,8251
4,2,4,32,4,1,2,8,60,362,3,17874
1,2,2,25,5,2,2,1,1,116,5,14400
8,1,4,6,5,2,1,9,67,303,3,4344
6,1,4,10,2,1,2,9,29,210,4,2555
9,2,3,48,5,2,2,7,68,303,3,27917
6,1,4,15,1,2,2,9,45,233,4,9597
1,1,1,34,2,2,2,2,36,239,4,18278
9,2,4,4,4,2,2,4,68,303,4,708
9,1,3,25,4,2,2,9,38,210,4,14620
1,1,9,12,4,2,2,5,54,128,5,7945
6,2,1,36,5,2,1,2,49,217,4,20385
8,2,2,6,2,2,2,9,67,303,2,3360
1,1,4,6,5,2,2,9,1,212,4,3197
6,1,3,39,4,1,2,9,38,210,4,2404
6,2,1,36,5,2,2,0,43,213,4,19743
9,2,1,42,4,1,2,2,41,18,3,25018
7,1,1,37,4,2,2,3,56,246,4,21435
6,2,1,34,3,2,2,2,58,207,5,18539
6,1,4,6,4,1,2,9,43,240,4,5096
1,1,3,6,4,2,2,5,1,109,4,14086
6,2,9,44,4,2,2,3,38,116,6,16276
3,2,2,34,2,2,2,8,49,217,4,18932
1,2,1,42,5,2,1,2,1,427,5,18620
3,1,3,21,4,1,2,6,1,150,3,12610
9,1,4,1,5,2,2,9,68,312,7,4702
9,2,4,6,5,1,2,9,68,374,6,3049
6,1,4,72,5,2,2,9,24,223,3,1857
2,1,4,30,5,1,2,3,2,205,6,2666
2,1,9,38,4,1,2,2,2,215,3,18674
1,2,1,42,4,2,2,1,1,139,5,25001
3,1,3,24,4,2,2,5,43,240,6,13577
9,1,4,6,4,2,2,9,52,134,5,3202
8,1,1,36,5,2,1,2,67,217,8,19220
8,2,4,6,4,2,2,9,44,303,3,2186
6,2,1,51,2,2,2,5,60,206,2,30741
5,2,2,17,5,1,2,0,48,323,3,10587
1,1,4,36,5,2,2,3,1,116,5,19263
6,1,3,12,4,2,2,3,57,247,4,8318
9,1,3,48,2,1,2,5,5,364,3,7969
1,1,2,27,4,2,2,4,1,163,3,16075
9,1,3,12,5,2,2,5,68,313,6,7867
1,2,3,41,2,2,1,8,1,210,6,23870
9,1,1,12,4,1,2,0,5,333,8,7121
6,1,3,45,4,2,2,5,43,207,4,26100
2,2,4,46,3,2,2,5,2,427,6,11476
1,2,3,37,5,1,2,5,1,132,6,22209
8,2,1,6,5,1,2,1,62,313,5,2502
6,1,1,32,4,2,2,4,45,233,4,17766
3,1,1,13,5,2,2,7,50,303,3,9240
9,1,2,12,4,2,2,5,24,370,3,7170
8,1,3,24,5,2,2,5,38,312,8,13888
9,2,2,21,5,1,2,6,68,313,3,12864
6,2,9,6,4,2,2,9,49,210,4,1684
5,1,3,47,4,2,2,6,30,247,4,26976
6,2,4,6,4,1,2,2,17,247,4,2931
9,2,4,6,3,1,2,3,68,218,3,1923
1,2,2,36,5,1,2,3,1,303,2,11764
6,2,3,45,5,2,2,7,51,6,3,28954
6,2,2,16,4,2,2,2,45,233,4,20830
6,2,2,8,3,2,2,6,58,206,4,5901
