RAC1P,SEX,REGION,ST,CIT,NATIVITY,DIS,DIVISION,RAC2P,POBP,WAOB,ID
6,1,2,10,4,2,2,3,49,147,4,15705
9,1,1,37,1,2,2,5,68,303,3,21637
1,2,4,6,4,2,1,9,36,164,2,2684
1,1,3,12,4,1,2,8,1,128,5,7422
1,1,3,51,4,2,2,5,1,212,4,30457
6,2,4,53,4,2,2,9,49,217,4,31006
1,1,3,12,4,2,1,5,26,215,4,7040
6,2,2,18,5,2,2,4,43,207,5,11834
8,2,4,6,4,2,1,9,67,303,3,4060
5,1,3,12,5,2,2,5,68,313,3,8223
2,1,4,6,4,2,2,9,38,370,4,2571
9,2,4,4,4,1,2,1,30,303,3,702
3,1,3,39,4,2,2,7,27,303,3,28451
6,2,1,6,4,2,2,9,45,233,4,1934
1,2,4,22,5,2,2,9,1,301,1,9653
1,2,3,48,4,2,1,5,1,139,5,30823
6,1,4,6,4,2,2,9,57,247,4,5010
6,2,4,6,4,1,2,9,43,207,4,4584
6,2,1,34,5,2,2,2,49,224,4,18762
1,2,1,16,5,1,2,2,1,100,5,19439
8,1,4,6,5,2,2,9,67,303,3,2879
1,1,3,32,5,2,2,8,1,501,8,17812
1,2,3,12,4,2,2,5,1,215,3,7161
3,2,4,6,4,2,2,9,2,447,6,2741
9,1,2,29,4,2,1,9,68,327,3,16663
4,1,2,18,4,2,2,3,45,315,4,11203
6,1,4,41,4,2,2,9,49,203,4,24217
1,1,4,6,4,2,1,9,1,139,5,1906
8,2,4,6,5,2,2,9,67,312,3,3186
6,2,1,9,5,2,2,1,68,362,3,6321
1,2,1,34,5,2,2,2,1,120,5,18067
1,2,3,1,4,2,2,6,1,364,2,307
6,2,3,6,4,2,2,9,49,217,5,2733
8,2,4,6,4,2,2,9,67,303,3,2189
6,1,4,6,2,2,2,9,57,247,4,3751
6,2,1,42,4,2,2,2,1,110,5,24637
6,1,3,46,5,2,1,7,38,210,4,27417
6,1,4,6,5,2,2,9,45,233,4,4459
6,2,3,36,2,2,2,2,38,202,4,21125
4,1,3,24,4,2,2,5,45,142,4,13806
6,1,4,32,4,2,2,5,45,233,4,17723
8,1,3,10,1,2,2,5,2,429,6,6488
8,1,1,34,4,2,2,2,67,365,3,18400
9,2,4,6,4,2,2,9,68,200,6,4384
7,2,4,6,5,2,2,9,43,207,4,1911
1,2,2,6,4,2,2,9,1,400,6,2771
6,2,3,39,5,2,2,3,2,373,6,22741
1,2,4,53,5,2,2,9,1,301,7,31554
9,1,4,4,4,2,1,8,68,303,4,690
1,2,4,41,4,2,2,9,1,213,4,24052
1,2,1,51,4,1,2,9,1,212,4,30274
6,2,1,33,5,2,2,2,57,209,4,19216
1,1,4,6,4,2,2,9,1,165,5,3519
6,2,1,36,4,2,2,2,43,207,6,20875
3,2,3,34,5,2,2,2,67,313,3,18814
6,1,1,36,5,2,2,2,32,209,4,20501
6,1,1,48,4,2,2,8,38,210,4,29223
6,2,4,6,5,2,2,2,57,247,4,3841
5,1,1,12,4,2,2,5,68,103,4,6980
6,2,1,17,4,2,2,3,38,210,4,10538
6,2,4,6,4,2,2,9,38,210,4,1977
8,1,4,6,5,2,2,9,42,515,3,3603
9,1,4,6,4,2,2,1,68,303,3,3719
8,1,4,35,1,2,2,9,67,303,3,3204
9,2,4,6,5,1,2,9,68,303,2,5037
1,1,3,48,5,2,2,1,1,312,3,27220
1,2,3,12,4,2,2,5,1,109,5,8035
2,1,3,24,4,2,1,5,43,316,3,13744
8,2,3,24,4,2,2,5,67,316,3,13809
9,1,3,12,5,2,2,1,68,327,3,7477
9,1,4,4,4,2,2,8,45,303,3,1104
1,1,4,6,4,2,2,9,12,158,4,2080
8,1,9,6,5,2,2,4,67,303,3,2203
9,1,3,12,5,2,2,5,68,327,3,6883
8,2,1,6,4,2,1,9,67,303,3,5442
1,1,1,34,4,2,2,2,1,414,6,18474
9,1,4,32,5,2,1,8,68,233,4,17871
9,1,1,36,4,1,2,2,1,116,5,20046
6,2,4,53,4,2,2,9,57,247,4,31086
1,1,2,17,4,1,2,3,1,212,4,11033
9,1,4,6,5,1,2,9,68,303,3,4038
8,2,4,6,4,2,2,5,56,303,5,5292
2,2,4,32,5,2,2,8,2,416,1,17804
8,2,3,48,4,2,1,7,67,315,3,27649
9,1,3,48,5,1,2,7,68,303,3,28828
8,1,4,6,5,2,2,9,12,303,3,4276
2,2,4,32,5,2,2,8,58,200,4,17691
3,1,2,39,4,2,2,3,1,102,5,23199
6,2,4,8,5,2,2,8,43,236,4,5765
6,2,1,42,4,2,2,2,43,207,4,24779
2,1,1,36,5,2,1,2,2,332,3,19284
7,2,2,18,4,2,2,3,56,242,4,11416
7,1,3,37,5,2,2,9,20,303,3,21623
9,2,1,25,4,1,1,1,68,240,3,14282
1,1,9,33,4,2,2,8,2,416,6,17841
6,2,4,6,1,2,2,9,38,210,4,2625
1,2,4,41,4,1,2,9,1,139,5,23968
1,1,2,18,4,2,2,3,1,303,8,11573
5,2,3,37,4,2,2,5,68,364,3,21730
2,1,2,35,4,2,2,3,2,407,6,10849
2,1,1,36,4,2,2,2,2,333,3,19185
9,2,4,6,5,2,2,9,56,303,3,4715
2,2,3,12,4,2,2,5,2,332,3,8060
9,1,3,48,5,2,2,5,68,364,7,28453
9,2,4,5,4,2,2,9,68,461,3,1749
1,1,1,36,5,2,2,2,58,248,7,20295
9,2,1,72,4,2,2,4,54,314,3,18369
8,2,4,6,5,2,2,9,67,303,3,5229
1,2,3,5,5,2,2,3,61,163,5,1301
2,1,1,36,5,2,1,2,67,370,3,20288
6,2,4,6,4,2,2,9,43,207,4,3898
6,2,2,6,4,2,2,9,57,247,1,2036
9,1,1,9,1,2,2,1,68,60,3,6387
8,2,3,12,2,2,1,5,67,327,3,8125
8,1,4,6,4,2,2,9,67,303,3,4744
9,2,3,12,5,2,2,5,68,303,6,8139
8,1,9,6,4,2,2,9,67,312,3,3795
6,1,2,29,5,2,2,4,31,210,2,17015
8,1,3,6,5,2,2,3,67,312,3,5489
9,1,3,12,5,2,2,5,68,313,3,7543
7,2,1,36,5,2,2,2,48,215,4,20331
8,1,1,36,1,2,2,2,67,364,3,20015
1,1,2,27,3,2,2,4,1,362,3,16146
6,1,4,6,4,1,2,9,49,217,4,5095
6,1,4,6,5,2,2,9,43,207,4,5313
6,1,4,6,4,2,1,9,53,233,4,2359
9,1,9,6,4,2,2,9,68,312,3,3864
8,1,4,49,5,2,2,8,67,373,3,29786
9,2,2,31,5,1,1,3,68,408,3,17400
6,2,4,6,5,2,2,9,38,8,4,5492
6,1,1,24,4,2,2,5,38,210,4,14005
2,2,3,12,5,2,2,6,2,329,3,8132
1,2,4,6,4,2,2,9,4,151,5,4802
1,1,3,51,4,1,2,5,38,210,4,30432
1,2,3,48,5,2,1,2,1,468,3,29451
9,1,3,24,4,2,2,5,68,423,6,13940
9,2,1,5,5,2,2,1,68,370,2,6337
9,2,1,53,4,2,2,9,15,303,3,31360
9,1,4,6,3,2,2,9,68,303,3,4652
1,2,2,35,2,2,2,8,1,303,3,19156
3,1,4,6,5,2,2,9,63,370,3,5267
8,2,2,29,4,2,2,4,67,303,3,16883
8,2,4,12,5,2,2,5,67,327,3,8064
9,2,3,51,4,2,2,5,68,364,5,30843
1,2,3,24,5,2,1,5,1,160,5,13822
1,2,4,6,5,2,2,8,1,132,5,3144
6,2,3,24,4,2,2,5,49,140,5,14016
1,1,3,47,5,2,2,6,1,254,7,26507
8,2,4,6,5,2,1,9,67,303,3,4298
6,2,4,6,4,1,2,9,42,206,4,5352
6,1,4,6,5,2,2,9,38,27,4,4633
9,2,4,41,3,2,2,9,68,303,7,24264
8,2,4,49,4,2,2,2,67,374,2,29780
9,1,4,6,5,2,2,9,68,303,3,3973
8,2,2,18,5,2,2,3,67,373,3,11234
6,1,2,55,4,2,1,3,64,223,1,32043
1,2,4,53,4,2,2,9,1,163,5,31629
6,1,1,36,4,2,2,1,39,202,1,21059
1,1,3,48,4,2,2,7,1,212,4,29182
6,1,3,13,4,2,2,5,49,217,5,8707
9,1,2,9,4,2,2,1,68,301,7,6193
1,2,2,29,4,2,2,4,1,213,7,16899
9,2,4,53,4,2,1,9,68,233,4,30937
8,2,3,47,5,1,2,6,68,313,8,26729
9,2,3,25,1,1,2,5,68,327,3,8474
5,1,1,6,4,1,2,9,68,370,3,4881
1,2,4,8,4,2,1,8,1,103,7,5611
1,1,1,36,4,2,2,2,1,301,7,20950
1,1,4,6,4,2,2,9,1,163,5,3757
6,1,2,17,2,2,2,1,43,240,6,10249
1,2,4,6,1,2,2,9,1,301,7,5049
6,2,3,17,2,2,2,5,38,210,4,8642
8,1,4,32,4,2,2,8,67,362,3,17593
6,1,3,13,5,2,2,5,38,210,4,9213
8,1,3,48,4,2,2,7,38,457,6,29348
1,1,9,6,4,1,2,9,1,132,8,2412
1,1,1,42,4,1,1,2,1,117,5,25425
8,1,2,36,4,2,2,2,67,370,3,19174
9,2,4,6,4,2,2,7,68,303,8,5197
1,1,3,12,4,2,2,5,1,327,3,7524
9,2,3,48,5,2,1,7,68,312,3,27225
1,2,3,12,3,2,1,5,1,436,6,8072
9,2,3,12,4,2,2,5,1,132,5,6909
9,1,3,12,5,2,2,5,68,327,3,8217
8,2,1,34,5,2,2,2,67,329,3,18390
9,2,2,41,5,2,2,8,68,215,4,5863
4,2,4,6,3,2,1,9,67,303,3,1859
8,2,2,18,5,2,2,3,67,373,3,11233
9,1,4,41,5,2,2,9,31,511,8,24085
1,1,3,47,5,2,2,6,1,301,7,26952
1,2,1,34,4,2,2,2,1,120,2,18239
9,2,3,12,5,2,2,5,2,408,3,6941
9,1,3,21,5,2,2,6,68,316,3,12623
6,2,2,17,4,2,2,3,38,427,6,10479
1,2,4,4,4,2,2,8,1,301,7,649
8,2,4,1,5,2,2,9,67,312,3,4281
8,2,3,25,4,2,2,1,33,312,3,14599
1,1,4,6,4,2,2,9,1,212,2,4946
9,1,4,6,5,2,2,9,68,303,3,1852
6,1,4,6,4,2,2,9,45,233,4,4857
1,2,3,37,4,2,1,5,1,138,5,21611
6,1,2,22,2,2,2,9,45,233,4,2356
1,2,3,12,4,2,2,5,1,116,5,7620
8,2,4,6,5,2,2,9,67,303,3,2685
3,2,2,17,4,2,2,3,21,416,6,10137
2,1,1,36,4,2,2,2,2,451,6,19990
6,2,3,12,1,1,2,5,44,240,4,7896
1,1,3,12,4,2,1,5,1,329,3,7316
1,1,4,6,5,2,2,9,1,303,3,2887
6,2,3,48,4,2,2,3,57,247,4,28252
1,1,3,24,4,2,2,5,1,313,3,13665
9,2,3,48,5,2,2,7,1,212,4,27623
1,1,2,17,5,2,2,3,1,314,3,9952
8,1,2,18,5,1,2,3,67,313,3,11742
9,2,3,48,4,2,2,7,27,303,3,28977
9,1,3,48,5,2,2,7,38,210,4,29600
6,1,2,19,5,2,2,4,43,207,4,11909
1,2,3,48,4,2,2,7,1,303,3,27927
6,2,4,6,4,2,1,9,44,240,4,2328
6,2,1,34,4,2,2,2,47,211,4,18710
9,2,3,12,4,2,2,5,68,314,3,6764
9,1,4,30,2,2,2,9,68,303,3,2840
8,2,4,6,5,2,2,9,67,312,3,3157
8,1,1,34,4,2,1,2,67,364,3,18118
1,2,1,25,5,2,2,1,1,414,6,14634
9,2,2,39,5,2,2,3,68,312,3,22763
1,2,4,32,4,2,2,8,2,436,6,17810
6,2,4,56,4,2,2,7,38,210,4,27856
1,1,2,17,5,1,2,3,34,128,7,10377
6,2,4,6,5,2,2,9,43,207,4,5488
1,2,4,4,5,2,2,4,1,303,3,908
8,1,1,54,5,2,2,2,62,365,3,18808
6,2,3,48,4,2,2,7,43,209,4,28815
2,1,3,24,4,1,2,5,56,210,6,13997
7,1,4,6,1,1,2,9,67,303,3,2072
6,1,4,53,4,2,2,9,47,247,8,31613
7,1,4,6,5,2,2,9,67,129,3,5249
1,1,1,9,4,2,2,1,1,119,5,6248
6,2,4,12,4,2,1,5,43,316,3,7793
6,2,2,48,4,2,1,7,2,459,6,28249
7,2,1,34,4,2,2,9,68,314,3,18828
2,1,4,48,5,2,2,7,68,303,3,27521
9,2,4,4,5,2,2,3,68,360,3,953
2,1,2,17,4,2,2,3,2,416,6,10732
1,2,1,9,1,1,2,1,1,9,1,6237
1,2,3,21,1,1,2,6,1,21,1,12879
1,1,2,26,1,2,2,3,1,26,1,15603
1,2,2,17,1,1,2,3,1,17,1,10339
9,2,3,48,1,1,2,7,68,48,1,27732
2,1,1,36,1,1,2,2,2,36,1,19661
1,1,1,17,1,1,2,1,1,45,1,6122
1,1,1,36,1,1,1,2,1,364,1,19213
1,1,2,29,1,1,2,4,1,29,1,16922
9,1,1,36,1,1,2,2,68,36,1,20076
2,2,3,13,1,1,2,5,2,13,1,9398
1,1,1,42,1,1,2,2,1,42,1,25182
1,1,3,24,1,1,2,5,1,18,1,13563
2,2,4,4,1,1,2,8,18,51,1,1214
2,2,1,34,1,1,2,2,2,34,1,18615
2,1,3,37,1,1,2,5,2,36,1,21265
2,1,3,13,1,1,2,5,2,36,1,8582
8,1,1,42,2,2,2,2,67,72,2,25030
1,2,2,20,1,1,2,4,1,20,1,12306
1,2,2,26,1,1,2,3,1,26,1,15319
1,2,2,18,1,1,2,3,1,18,1,11369
8,1,4,24,1,1,2,8,67,4,1,19005
9,1,4,53,1,1,2,9,68,53,1,31020
1,2,2,26,1,1,2,3,1,26,1,14875
2,1,2,26,1,1,2,3,2,26,1,15351
6,2,1,25,1,1,2,1,43,25,1,14465
1,1,3,48,1,1,2,6,1,48,1,27688
1,2,1,50,1,1,2,1,1,9,1,30043
1,2,3,1,1,1,2,6,1,13,1,97
1,1,4,20,1,1,2,4,1,20,1,12275
1,1,3,12,1,1,1,5,1,36,1,8259
1,2,3,51,1,1,2,5,1,39,1,30117
3,2,4,4,1,1,2,8,18,4,1,739
1,1,2,27,1,1,2,4,1,27,1,15950
1,2,3,48,1,1,2,7,1,48,1,28834
1,2,3,19,1,1,2,7,1,35,1,1504
1,1,3,47,1,1,2,6,1,18,1,26362
2,2,3,45,1,1,2,5,2,28,1,25908
1,1,3,10,1,1,1,5,1,36,1,6515
1,2,3,12,1,1,2,5,1,17,1,6752
9,1,3,47,2,1,2,6,68,72,2,26916
1,2,2,17,1,1,2,7,1,18,1,10649
9,2,3,45,1,1,1,5,68,24,1,25982
1,2,1,23,1,1,2,1,1,23,1,13474
1,2,3,22,1,1,2,7,1,22,1,13315
1,2,2,29,1,1,2,4,1,29,1,16915
1,2,3,28,1,1,1,6,1,21,1,16468
2,2,3,24,1,1,2,5,2,24,1,13931
9,1,4,6,1,1,2,9,68,6,1,1834
1,2,3,12,1,1,2,5,1,12,1,7737
2,2,3,45,1,1,2,5,2,45,7,25860
1,2,3,22,1,1,2,7,1,29,1,13041
9,1,3,12,2,1,2,5,68,12,1,7324
8,1,3,37,1,1,2,5,67,37,1,21259
3,1,3,45,1,2,2,5,5,45,1,25743
1,1,1,36,4,1,2,2,66,36,1,19247
2,2,3,22,1,1,2,7,2,22,1,13014
1,2,2,18,1,1,2,5,1,18,1,11547
9,2,4,13,1,1,2,8,68,32,1,17636
9,1,2,39,1,1,1,3,68,39,1,22875
1,2,3,47,1,1,2,6,1,24,1,26969
1,2,2,39,1,1,2,3,1,39,1,23091
1,2,3,48,1,1,2,7,1,51,1,27803
1,1,4,6,1,1,2,9,1,18,1,2104
1,1,1,34,1,1,2,2,1,34,1,18609
1,1,1,36,1,1,1,9,1,36,1,19293
2,1,1,36,1,1,2,2,2,36,1,19260
1,2,3,12,1,1,2,5,1,39,1,6920
1,1,4,6,1,1,2,9,26,6,1,4663
2,1,4,6,1,1,2,9,2,6,1,4723
1,2,2,29,1,1,2,4,1,29,1,16952
1,2,4,35,1,1,1,8,1,35,1,19064
9,1,1,8,1,1,1,8,68,8,1,5925
1,1,3,24,1,1,2,5,1,24,1,13942
1,1,2,39,1,1,1,3,1,53,1,22531
2,1,2,20,1,1,2,4,2,5,1,12234
1,2,1,26,1,1,2,3,1,26,1,15091
1,2,2,27,1,1,2,4,1,27,1,15887
1,1,1,9,1,2,2,1,1,9,1,6381
1,2,2,20,1,1,1,4,1,20,1,12300
1,2,2,27,1,1,2,4,1,17,1,16088
3,1,2,39,1,1,1,3,1,39,1,22377
1,2,1,42,1,1,2,2,1,42,1,24793
1,2,2,39,1,1,2,3,1,39,1,23032
1,2,1,25,1,1,2,1,1,24,1,14609
1,1,3,1,1,1,2,6,1,1,1,358
8,1,1,42,1,1,2,5,67,17,1,25498
9,1,4,53,3,1,2,9,68,53,1,31355
1,1,2,26,1,1,2,3,1,27,1,15538
1,1,3,24,1,1,2,5,1,17,1,13828
1,2,3,12,1,1,2,5,1,12,8,7704
1,1,2,29,1,2,2,4,1,20,1,17130
2,2,2,17,1,1,2,3,2,17,1,10301
1,2,2,55,1,1,2,4,1,42,1,31981
1,2,2,39,1,1,2,3,1,39,1,22771
3,1,4,35,1,1,2,8,17,35,1,19087
1,2,1,36,1,1,2,2,1,36,1,19666
9,1,4,6,1,1,2,9,68,48,1,4359
1,2,3,45,1,1,2,5,1,17,1,26050
1,2,3,22,1,2,1,7,1,22,1,13323
1,2,3,6,1,2,2,9,1,39,1,2807
1,2,3,48,1,1,2,7,1,1,1,28112
1,2,3,12,1,1,2,5,1,363,1,7943
1,1,4,53,1,1,2,9,1,53,1,31456
8,1,1,36,1,1,2,2,68,36,1,19370
6,2,3,24,1,1,2,5,43,24,1,13877
1,1,2,18,1,1,1,3,1,18,1,11825
1,1,2,27,1,1,1,4,1,27,1,16036
6,1,4,6,1,1,2,9,44,6,1,3636
2,1,1,42,1,1,2,2,2,42,1,24596
1,1,2,17,1,1,2,3,1,17,8,11017
2,1,2,18,1,1,2,3,2,55,1,11216
1,2,4,6,1,1,2,9,1,6,1,4668
9,2,9,72,2,1,1,0,68,72,2,32736
1,1,4,6,1,1,2,9,1,6,1,1946
1,1,2,17,1,1,2,3,1,53,1,10618
1,2,3,48,1,1,2,7,1,48,1,27328
1,1,2,29,1,1,2,4,1,29,1,16710
1,2,2,27,1,1,2,4,1,4,1,16300
1,1,1,42,1,1,2,2,1,42,1,24701
1,2,2,17,1,1,2,3,1,17,1,10551
1,1,3,13,1,1,1,5,1,13,1,8570
2,1,3,51,1,1,2,5,46,24,1,30183
1,1,4,6,1,1,2,9,1,6,1,2368
9,1,4,6,1,1,2,9,68,6,1,3265
1,1,3,51,1,1,2,5,1,51,1,30377
1,2,2,20,1,1,1,4,47,20,1,12438
1,2,3,48,1,1,2,7,1,17,1,27777
6,2,4,8,1,1,2,8,43,8,1,5517
1,2,4,53,1,1,2,9,1,53,7,31524
2,2,2,26,1,1,2,3,2,26,1,15055
5,1,3,48,1,1,2,7,1,48,1,29635
1,1,3,37,3,1,2,5,1,316,3,22178
1,1,3,48,1,1,1,7,1,12,1,28579
9,1,4,41,1,1,2,9,68,41,1,24067
3,1,3,40,1,1,2,7,28,40,1,23680
1,2,3,24,1,1,2,5,1,24,1,14070
1,2,3,47,1,1,2,6,1,47,1,26917
1,2,2,18,1,1,2,3,1,18,1,11752
1,2,3,5,1,1,2,7,1,5,1,1546
1,2,2,39,3,1,2,3,1,40,1,22712
9,1,3,12,1,1,2,5,68,12,1,7203
9,1,3,47,1,1,1,6,68,26,1,26476
1,2,4,53,1,1,2,9,1,53,1,31544
1,2,3,21,1,1,2,6,1,21,1,12696
1,2,1,34,1,1,2,9,1,34,1,18581
1,1,4,6,1,1,2,9,1,20,1,3770
2,2,3,48,1,1,1,7,2,22,1,28046
1,1,3,13,1,1,2,5,1,13,1,9502
8,1,3,5,1,1,2,7,67,4,1,1442
1,1,3,54,1,1,2,5,1,27,1,30406
1,1,4,53,1,1,2,9,1,53,1,31349
1,1,2,27,1,1,1,4,1,8,1,16124
1,2,3,48,1,1,2,7,1,36,1,27510
8,2,4,6,1,1,2,9,67,6,1,5132
1,2,2,29,1,1,2,4,1,29,1,16735
1,2,2,29,1,1,2,4,1,29,1,16863
1,2,3,28,1,1,2,6,1,28,1,16520
2,2,3,37,1,1,2,1,2,37,1,21597
1,2,3,48,1,1,2,7,1,33,1,27667
9,2,3,40,1,1,1,7,68,5,3,23533
1,1,3,51,1,1,1,5,1,26,4,30565
1,1,3,12,1,1,2,5,1,429,1,7491
6,1,4,15,1,1,1,9,45,15,1,9525
6,2,4,6,1,1,2,9,1,6,1,4785
1,2,1,23,1,1,2,1,1,23,1,13418
2,2,1,42,1,1,1,2,3,36,1,24666
1,2,3,24,1,1,2,5,1,36,1,13956
2,1,3,13,5,1,2,5,2,22,1,9445
1,2,1,23,1,1,2,1,1,36,1,13471
1,2,2,29,1,1,2,4,1,29,1,16821
9,2,2,39,1,1,2,3,68,39,1,22488
1,1,4,49,1,1,2,8,1,49,1,29736
1,1,3,22,1,1,1,7,1,22,1,13055
8,2,1,42,1,1,2,2,67,36,1,24454
9,1,9,72,2,1,2,0,68,72,2,32530
2,1,3,48,1,1,2,7,2,6,1,29290
2,1,3,13,1,1,2,5,2,24,1,8812
1,1,1,36,1,1,1,2,1,36,1,20222
4,2,4,6,1,1,2,9,68,6,1,2757
2,1,2,39,1,1,2,3,2,36,1,23491
1,2,4,35,1,1,2,8,1,35,1,19078
1,1,4,6,1,1,2,9,1,6,1,5322
1,1,2,18,1,1,2,3,1,18,1,11698
9,2,3,45,1,1,2,5,68,15,1,26184
1,1,2,39,1,1,2,3,1,39,1,22922
1,1,3,48,1,1,2,7,1,48,1,29111
1,2,3,21,1,1,2,6,1,21,1,12634
1,1,1,42,1,1,2,2,1,42,1,25396
1,1,1,34,1,1,2,2,1,13,1,18172
1,2,3,48,1,1,2,7,1,48,1,27279
9,2,3,48,1,1,2,7,68,48,1,28439
2,2,3,13,1,1,1,5,2,12,1,9256
1,1,4,16,1,1,2,8,1,31,1,9720
1,1,3,12,1,1,1,5,1,55,1,6868
2,2,4,12,1,1,2,5,2,20,1,7330
9,2,2,27,1,1,2,4,68,27,1,16237
1,2,2,29,1,1,2,4,1,5,1,16725
9,1,4,53,2,1,2,9,68,66,2,30935
1,1,2,18,1,1,2,3,1,18,5,11777
2,1,4,6,1,1,1,9,2,6,1,1698
1,1,1,42,1,1,2,2,1,42,1,25149
1,1,4,6,1,1,1,9,1,6,1,3396
1,2,1,25,1,1,2,1,1,25,1,14149
1,1,3,21,3,1,2,6,1,21,1,12516
9,2,2,27,1,1,1,4,68,6,1,16324
1,1,3,5,1,1,2,7,1,5,1,1545
1,1,4,6,1,1,2,9,1,6,1,2864
1,2,2,17,1,1,2,3,1,17,1,10744
1,1,3,12,1,1,2,5,1,12,1,7219
9,2,3,48,1,1,2,7,68,29,1,27185
1,2,3,12,1,1,1,5,1,45,1,6919
1,1,2,39,1,1,2,3,1,39,1,23316
1,1,2,26,2,1,2,3,1,18,1,15042
9,1,4,47,1,1,2,6,68,12,1,26443
2,2,3,13,1,1,2,5,2,13,7,9174
8,2,2,18,1,1,2,3,67,18,1,11537
2,1,3,47,1,1,2,6,2,47,1,26758
1,1,2,19,1,1,2,4,1,19,1,12116
1,2,1,36,1,1,2,2,1,36,1,20911
1,2,2,26,1,1,2,3,1,26,1,15591
9,1,4,8,1,1,1,8,68,454,1,5609
1,2,4,32,1,1,2,8,1,40,1,17630
1,2,2,18,1,1,2,3,1,48,1,11534
2,2,1,36,3,1,2,2,2,333,3,20045
1,2,2,29,1,1,2,4,1,29,1,17072
2,2,3,37,1,1,1,5,2,40,1,21339
1,1,3,12,1,1,1,5,1,48,6,8043
2,2,4,6,1,1,2,9,2,6,1,2222
1,2,2,20,1,1,1,4,1,29,1,12314
2,2,3,45,1,1,2,5,2,29,1,26176
1,2,3,12,1,1,2,5,1,12,1,7729
1,1,1,25,1,1,2,9,1,42,1,14480
2,2,9,26,1,1,1,3,35,26,1,14836
2,1,3,48,1,1,2,7,2,51,1,28793
1,2,2,29,1,1,2,4,1,29,1,16991
9,2,4,16,1,1,2,8,68,16,1,9713
9,1,1,36,1,1,2,2,68,36,1,20005
1,1,4,16,1,1,1,8,1,16,1,9747
1,2,3,45,1,1,2,5,1,20,1,26036
1,2,4,49,1,1,2,6,1,16,1,29959
1,2,3,48,1,1,2,7,1,48,1,28015
1,1,1,42,1,1,2,2,8,42,1,25504
1,2,2,29,1,1,2,4,1,29,1,16933
1,1,4,53,1,1,2,9,1,53,1,31503
9,1,3,5,1,1,2,7,68,5,1,1606
1,2,3,22,1,1,2,7,1,22,1,13335
1,2,2,26,1,1,2,3,1,303,1,15727
1,2,1,42,1,1,2,2,1,36,1,24872
1,1,2,18,1,1,2,3,1,18,1,11680
1,2,4,4,1,1,1,8,1,6,1,1192
6,2,3,51,1,1,2,5,38,51,1,30804
8,1,1,53,1,1,2,9,67,53,1,31432
9,2,1,34,2,1,2,2,68,72,2,18064
9,2,2,55,1,1,2,3,68,5,1,31990
9,2,1,36,1,1,2,2,68,36,1,19591
1,2,2,17,1,1,2,3,1,17,1,10168
1,2,1,47,1,1,2,6,1,21,1,26435
9,1,4,4,1,1,2,3,68,4,1,1201
9,2,4,53,1,1,2,9,68,53,1,31448
1,2,1,36,1,1,2,2,1,36,1,19267
1,1,4,53,1,1,2,9,1,6,5,31183
1,2,3,21,1,1,2,6,1,42,1,12591
1,2,1,42,1,1,2,2,1,42,1,24576
1,2,2,17,1,1,2,3,1,17,1,11144
1,1,2,26,1,1,2,4,1,6,1,16907
1,2,4,41,1,1,2,9,1,41,1,24106
8,2,9,53,1,1,2,9,67,53,1,31319
1,1,2,39,1,1,2,3,1,39,1,22901
1,2,2,46,1,1,2,4,1,361,1,26314
1,2,1,34,1,2,2,2,1,34,1,18085
1,1,3,48,1,1,2,7,1,48,1,29008
1,1,3,24,1,1,2,5,1,11,1,14040
1,2,2,17,1,1,2,3,1,36,1,11154
1,1,1,34,1,1,2,2,1,34,1,18132
1,2,3,22,1,1,1,7,1,28,1,13045
1,1,1,34,1,1,1,0,28,42,1,18875
1,1,2,17,1,1,2,3,1,19,1,10335
1,2,2,17,1,1,2,3,1,17,1,10488
1,2,3,48,3,1,1,7,1,26,1,28435
1,2,2,29,1,2,1,4,1,29,1,17098
1,1,3,12,1,1,2,5,1,13,1,6568
1,2,2,39,1,1,2,3,1,26,1,23115
2,1,3,12,1,1,2,5,2,12,1,7502
1,2,3,47,1,1,2,6,1,30,1,26627
1,2,1,42,1,1,2,2,1,42,1,24563
1,2,3,5,1,1,2,7,5,5,1,1596
1,2,3,13,1,1,1,5,1,13,1,9132
9,2,2,18,1,1,2,3,68,48,1,11470
8,2,3,48,1,1,2,7,67,48,1,29322
1,2,2,39,1,1,2,3,37,39,1,22627
9,1,2,12,1,1,1,5,68,54,1,7443
8,1,9,12,1,1,1,5,67,18,5,6899
1,1,2,27,1,1,2,4,1,56,1,15924
1,1,2,18,1,1,2,3,1,18,1,11455
8,2,9,72,2,1,1,2,67,72,2,32614
1,1,4,6,1,1,1,9,1,25,1,4861
1,2,3,37,1,2,2,5,1,47,1,21447
1,1,2,26,1,1,2,3,1,26,1,15057
1,2,2,29,1,1,1,4,1,29,1,16889
1,2,2,17,1,1,2,3,1,17,1,10612
9,1,3,51,1,1,1,5,68,24,1,30279
1,2,1,25,2,1,2,1,1,6,1,14468
1,2,3,51,1,1,2,5,1,31,8,30576
1,1,3,12,1,1,2,5,1,328,1,7773
1,1,1,36,1,1,2,2,1,36,1,19536
1,1,1,25,1,1,2,1,1,42,1,14684
1,1,2,19,1,1,2,4,1,19,1,12045
1,2,4,39,1,1,2,3,1,39,1,23187
1,2,2,17,1,1,2,3,1,17,1,11141
1,2,2,55,1,1,2,3,1,55,1,32199
1,1,3,12,1,1,2,5,1,25,1,6810
1,2,2,55,1,1,2,3,1,55,1,32142
1,2,1,36,1,1,2,2,1,36,1,20293
